Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 8,1:00PM ET,boxscore,L,,0-1,@,New Orleans Saints,10.0,47.0,11.0,193.0,135.0,58.0,3.0,22.0,379.0,199.0,180.0,1.0,-17.04,-19.08,0.61
2,Sun,September 15,1:00PM ET,boxscore,L,,0-2,,Los Angeles Chargers,3.0,26.0,7.0,159.0,69.0,90.0,1.0,21.0,349.0,130.0,219.0,2.0,-22.45,-6.7,5.45
3,Sun,September 22,4:05PM ET,boxscore,W,,1-2,@,Las Vegas Raiders,36.0,22.0,24.0,437.0,306.0,131.0,,20.0,331.0,276.0,55.0,1.0,15.32,-1.38,-0.97
4,Sun,September 29,1:00PM ET,boxscore,L,,1-3,,Cincinnati Bengals,24.0,34.0,24.0,375.0,220.0,155.0,1.0,24.0,373.0,232.0,141.0,1.0,6.2,-13.19,-0.49
5,Sun,October 6,1:00PM ET,boxscore,L,,1-4,@,Chicago Bears,10.0,36.0,14.0,292.0,172.0,120.0,3.0,24.0,424.0,296.0,128.0,,-10.09,-13.9,2.68
6,Sun,October 13,4:25PM ET,boxscore,L,,1-5,,Atlanta Falcons,20.0,38.0,21.0,335.0,221.0,114.0,2.0,25.0,423.0,225.0,198.0,1.0,-3.27,-12.46,0.54
7,Sun,October 20,4:05PM ET,boxscore,L,,1-6,@,Washington Commanders,7.0,40.0,10.0,180.0,85.0,95.0,2.0,26.0,421.0,207.0,214.0,,-17.78,-20.0,5.0
8,Sun,October 27,4:25PM ET,boxscore,L,,1-7,@,Denver Broncos,14.0,28.0,16.0,284.0,215.0,69.0,2.0,23.0,400.0,298.0,102.0,2.0,-10.8,-9.09,4.01
9,Sun,November 3,1:00PM ET,boxscore,W,,2-7,,New Orleans Saints,23.0,22.0,15.0,246.0,166.0,80.0,1.0,25.0,427.0,230.0,197.0,,3.79,-8.56,3.89
10,Sun,November 10,9:30AM ET,boxscore,W,OT,3-7,,New York Giants,20.0,17.0,15.0,306.0,118.0,188.0,1.0,24.0,342.0,175.0,167.0,3.0,-3.9,2.48,5.27
11,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
12,Sun,November 24,1:00PM ET,boxscore,L,,3-8,,Kansas City Chiefs,27.0,30.0,21.0,334.0,249.0,85.0,,27.0,391.0,226.0,165.0,,12.51,-20.35,2.84
13,Sun,December 1,4:05PM ET,boxscore,L,OT,3-9,,Tampa Bay Buccaneers,23.0,26.0,19.0,367.0,289.0,78.0,1.0,27.0,445.0,209.0,236.0,2.0,1.71,-0.85,-5.13
14,Sun,December 8,1:00PM ET,boxscore,L,,3-10,@,Philadelphia Eagles,16.0,22.0,20.0,302.0,184.0,118.0,1.0,18.0,292.0,83.0,209.0,,0.46,-9.76,1.25
15,Sun,December 15,1:00PM ET,boxscore,L,,3-11,,Dallas Cowboys,14.0,30.0,16.0,235.0,175.0,60.0,4.0,24.0,410.0,199.0,211.0,1.0,-5.8,-13.16,-1.21
16,Sun,December 22,1:00PM ET,boxscore,W,OT,4-11,,Arizona Cardinals,36.0,30.0,22.0,392.0,149.0,243.0,,23.0,382.0,176.0,206.0,2.0,17.92,-12.4,0.74
17,Sun,December 29,1:00PM ET,boxscore,L,,4-12,@,Tampa Bay Buccaneers,14.0,48.0,13.0,204.0,165.0,39.0,,33.0,551.0,349.0,202.0,,-1.67,-35.23,2.32
18,Sun,January 5,1:00PM ET,boxscore,W,OT,5-12,@,Atlanta Falcons,44.0,38.0,25.0,425.0,270.0,155.0,,31.0,537.0,310.0,227.0,1.0,25.36,-26.85,7.75
