Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Daunte Culpepper,26.0,QB,14,14,7-7-0,295,454,65.0,3479,25,5.5,11,2.4,171,49.3,59.0,7.7,7.67,11.8,248.5,96.4,37,196,7.54,6.69,6.7,0,1,"PB,AP CPoY-8"
2.0,Gus Frerotte,32.0,QB,16,2,2-0-0,38,65,58.5,690,7,10.8,2,3.1,25,41.4,72.0,10.6,11.38,18.2,43.1,118.1,5,22,7.14,9.54,10.26,0,0,
3.0,Randy Moss,26.0,WR,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,0,0,0.0,0.0,0.0,0,0,"PB,AP-1"
,Team Totals,,,16,16,9-7-0,333,520,64.0,3951,32,6.2,13,2.5,196,48.2,72.0,8.0,8.12,12.5,246.9,99.0,42,218,7.47,7.03,7.13,0,1,
