Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,416,6294,1055.0,6.0,24,11,336,333.0,520,3951,32,13,7.0,194.0,493,2343,15,4.8,124.0,127.0,1029.0,18.0,183.0,35.5,13.1,Own 29.9,2:52,5.91,34.3,2.09
Opp. Stats,353,5356,955.0,5.6,35,7,316,311.0,531,3477,17,28,6.1,186.0,387,1879,22,4.9,94.0,90.0,720.0,36.0,178.0,33.7,19.1,Own 32.8,2:26,5.5,30.0,1.89
Lg Rank Offense,6,1,,,7,13,4,,15,4,1,6,4.0,,7,4,12,6.0,,,,,,8.0,21.0,28,2,2.0,1.0,4.0
Lg Rank Defense,23,23,,,7,29,23,,25,26,6,2,23.0,,3,17,32,31.0,,,,,,8.0,3.0,27,9,20.0,29.0,26.0
