Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 12,1:02PM ET,boxscore,W,,1-0,,Cleveland Browns,17.0,14.0,13.0,288.0,169.0,119.0,2.0,15.0,340.0,236.0,104.0,3.0,-11.89,11.19,0.29
2,Sun,September 19,1:03PM ET,boxscore,W,,2-0,@,Carolina Panthers,20.0,7.0,14.0,273.0,178.0,95.0,,16.0,278.0,159.0,119.0,3.0,1.54,11.82,-0.8
3,Sun,September 26,1:03PM ET,boxscore,L,,2-1,,Pittsburgh Steelers,13.0,38.0,18.0,303.0,228.0,75.0,2.0,17.0,387.0,186.0,201.0,2.0,-10.71,-11.67,-0.86
4,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
5,Sun,October 10,1:03PM ET,boxscore,W,,3-1,@,Cincinnati Bengals,24.0,21.0,21.0,391.0,266.0,125.0,3.0,20.0,358.0,209.0,149.0,4.0,7.55,9.47,-12.83
6,Sun,October 17,1:02PM ET,boxscore,L,,3-2,,New Orleans Saints,6.0,31.0,21.0,277.0,235.0,42.0,1.0,27.0,475.0,263.0,212.0,1.0,-1.47,-24.0,-1.98
7,Sun,October 24,1:02PM ET,boxscore,W,,4-2,,St. Louis Rams,18.0,17.0,17.0,313.0,189.0,124.0,,19.0,285.0,124.0,161.0,1.0,-2.63,-0.62,3.38
8,Sun,October 31,4:15PM ET,boxscore,W,,5-2,@,Arizona Cardinals,38.0,35.0,19.0,407.0,253.0,154.0,2.0,22.0,396.0,296.0,100.0,4.0,7.04,6.25,-12.55
9,Sun,November 7,1:02PM ET,boxscore,L,,5-3,@,Atlanta Falcons,21.0,27.0,14.0,278.0,182.0,96.0,2.0,26.0,365.0,235.0,130.0,,2.56,-16.39,6.62
10,Sun,November 14,1:02PM ET,boxscore,W,,6-3,,Carolina Panthers,31.0,16.0,21.0,421.0,235.0,186.0,2.0,18.0,300.0,182.0,118.0,1.0,16.59,6.45,-9.45
11,Sun,November 21,4:05PM ET,boxscore,W,,7-3,@,San Francisco 49ers,21.0,0.0,20.0,299.0,137.0,162.0,,11.0,189.0,118.0,71.0,2.0,4.42,23.69,-4.19
12,Sun,November 28,4:15PM ET,boxscore,L,,7-4,@,Baltimore Ravens,10.0,17.0,14.0,263.0,162.0,101.0,,18.0,349.0,257.0,92.0,1.0,-5.66,-0.62,-2.53
13,Sun,December 5,4:16PM ET,boxscore,L,,7-5,,Atlanta Falcons,24.0,28.0,19.0,325.0,174.0,151.0,1.0,20.0,290.0,205.0,85.0,2.0,0.74,-1.08,-7.2
14,Sun,December 12,1:03PM ET,boxscore,W,,8-5,@,Washington Redskins,17.0,16.0,15.0,365.0,262.0,103.0,2.0,22.0,399.0,211.0,188.0,1.0,-1.13,-10.79,14.62
15,Sun,December 19,1:03PM ET,boxscore,L,OT,8-6,,Detroit Lions,20.0,23.0,22.0,403.0,227.0,176.0,,26.0,433.0,252.0,181.0,,13.73,-14.84,-0.36
16,Sun,December 26,4:16PM ET,boxscore,W,,9-6,,Seattle Seahawks,38.0,15.0,22.0,439.0,231.0,208.0,,10.0,174.0,84.0,90.0,,22.94,5.25,-2.89
17,Sun,January 2,1:00PM ET,boxscore,W,,10-6,@,New Orleans Saints,23.0,13.0,18.0,317.0,233.0,84.0,2.0,20.0,305.0,199.0,106.0,3.0,3.26,2.99,3.14
