Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 13,8:30PM ET,boxscore,W,,1-0,,Chicago Bears,21.0,15.0,12.0,226.0,150.0,76.0,,18.0,352.0,266.0,86.0,4.0,-8.12,18.72,-7.85
2,Sun,September 20,1:02PM ET,boxscore,L,,1-1,,Cincinnati Bengals,24.0,31.0,22.0,311.0,222.0,89.0,1.0,19.0,319.0,168.0,151.0,2.0,2.92,0.18,-4.05
3,Sun,September 27,1:00PM ET,boxscore,W,,2-1,@,St. Louis Rams,36.0,17.0,24.0,402.0,250.0,152.0,,22.0,336.0,187.0,149.0,3.0,14.11,5.31,1.73
4,Mon,October 5,8:40PM ET,boxscore,L,,2-2,@,Minnesota Vikings,23.0,30.0,19.0,424.0,342.0,82.0,2.0,22.0,334.0,271.0,63.0,1.0,6.88,-7.2,-6.32
5,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
6,Sun,October 18,1:02PM ET,boxscore,W,,3-2,,Detroit Lions,26.0,0.0,23.0,435.0,328.0,107.0,2.0,10.0,149.0,71.0,78.0,3.0,7.18,22.57,-2.87
7,Sun,October 25,1:02PM ET,boxscore,W,,4-2,@,Cleveland Browns,31.0,3.0,25.0,460.0,258.0,202.0,,12.0,139.0,81.0,58.0,2.0,23.27,20.65,-15.66
8,Sun,November 1,4:15PM ET,boxscore,L,,4-3,,Minnesota Vikings,26.0,38.0,21.0,351.0,261.0,90.0,,19.0,355.0,244.0,111.0,2.0,2.03,-7.41,-6.49
9,Sun,November 8,1:03PM ET,boxscore,L,,4-4,@,Tampa Bay Buccaneers,28.0,38.0,20.0,404.0,234.0,170.0,3.0,17.0,279.0,198.0,81.0,1.0,-1.37,3.29,-7.71
10,Sun,November 15,4:15PM ET,boxscore,W,,5-4,,Dallas Cowboys,17.0,7.0,20.0,283.0,178.0,105.0,,17.0,278.0,217.0,61.0,3.0,-3.41,13.36,2.49
11,Sun,November 22,1:02PM ET,boxscore,W,,6-4,,San Francisco 49ers,30.0,24.0,26.0,484.0,326.0,158.0,,11.0,284.0,215.0,69.0,1.0,15.24,-0.75,-8.68
12,Thu,November 26,12:35PM ET,boxscore,W,,7-4,@,Detroit Lions,34.0,12.0,20.0,422.0,342.0,80.0,2.0,16.0,272.0,199.0,73.0,5.0,22.28,22.02,-15.04
13,Mon,December 7,8:40PM ET,boxscore,W,,8-4,,Baltimore Ravens,27.0,14.0,25.0,350.0,256.0,94.0,3.0,17.0,185.0,119.0,66.0,4.0,9.04,14.51,-9.04
14,Sun,December 13,1:02PM ET,boxscore,W,,9-4,@,Chicago Bears,21.0,14.0,16.0,315.0,157.0,158.0,2.0,14.0,254.0,195.0,59.0,2.0,-1.67,11.8,-1.29
15,Sun,December 20,4:15PM ET,boxscore,L,,9-5,@,Pittsburgh Steelers,36.0,37.0,18.0,436.0,376.0,60.0,,28.0,537.0,472.0,65.0,,21.37,-22.32,0.5
16,Sun,December 27,1:02PM ET,boxscore,W,,10-5,,Seattle Seahawks,48.0,10.0,20.0,417.0,264.0,153.0,,17.0,291.0,176.0,115.0,4.0,23.26,18.82,-5.12
17,Sun,January 3,4:15PM ET,boxscore,W,,11-5,@,Arizona Cardinals,33.0,7.0,24.0,345.0,236.0,109.0,1.0,13.0,187.0,139.0,48.0,3.0,8.65,16.58,2.07
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Wild Card,Sun,January 10,4:30PM ET,boxscore,L,OT,11-6,@,Arizona Cardinals,45.0,51.0,32.0,493.0,404.0,89.0,3.0,30.0,531.0,375.0,156.0,1.0,24.78,-33.99,3.21
