Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,461,6065,1042.0,5.8,16,8,335,357.0,553,4180,30,8,6.9,201.0,438,1885,20,4.3,102.0,118.0,1057.0,32.0,191.0,40.3,7.9,Own 32.3,2:46,5.64,31.7,2.26
Opp. Stats,297,4551,948.0,4.8,40,10,272,294.0,540,3218,29,30,5.6,168.0,371,1333,5,3.6,68.0,107.0,914.0,36.0,186.0,25.3,21.0,Own 31.1,2:19,5.2,24.5,1.49
Lg Rank Offense,3,6,,,1,5,6,,10,7,4,2,10.0,,15,14,5,13.0,,,,,,5.0,32.0,4,9,18.0,11.0,6.0
Lg Rank Defense,7,2,,,1,17,3,,20,5,28,1,6.0,,3,1,1,2.0,,,,,,29.0,1.0,24,1,2.0,2.0,7.0
