Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Rudi Johnson,25.0,RB,16,16,361,1454,12,74,46.0,52.0,4.0,90.9,22.6,28,15,84,5.6,0,2,17.9,30.0,0.9,5.3,53.6,3.0,376,4.1,1538,12,4,PB
2.0,Chad Johnson,26.0,WR,16,16,4,39,0,1,75.0,18.0,9.8,2.4,0.3,170,95,1274,13.4,9,63,50.0,53.0,5.9,79.6,55.9,7.5,99,13.3,1313,9,1,PB
3.0,T.J. Houshmandzadeh,27.0,WR,16,13,6,51,0,2,83.3,16.0,8.5,3.2,0.4,108,73,978,13.4,4,48,58.3,62.0,4.6,61.1,67.6,9.1,79,13.0,1029,4,0,AP CPoY-7
4.0,Kelley Washington,25.0,WR,16,2,1,-1,0,0,0.0,-1.0,-1.0,-0.1,0.1,50,31,378,12.2,3,19,52.0,28.0,1.9,23.6,62.0,7.6,32,11.8,377,3,0,
5.0,Kenny Watson,26.0,RB,16,0,26,161,0,8,50.0,25.0,6.2,10.1,1.6,35,25,171,6.8,1,9,34.3,21.0,1.6,10.7,71.4,4.9,51,6.5,332,1,2,
6.0,Matt Schobel,26.0,TE,16,1,0,0,0,0,,,,0.0,0.0,33,21,201,9.6,4,10,39.4,76.0,1.3,12.6,63.6,6.1,21,9.6,201,4,1,
7.0,Peter Warrick,27.0,WR,4,1,2,14,0,0,100.0,8.0,7.0,3.5,0.5,17,11,127,11.5,0,6,64.7,30.0,2.8,31.8,64.7,7.5,13,10.8,141,0,0,
8.0,Reggie Kelly,27.0,TE,16,15,0,0,0,0,,,,0.0,0.0,21,15,85,5.7,0,5,38.1,14.0,0.9,5.3,71.4,4.0,15,5.7,85,0,0,
9.0,Kevin Walter,23.0,WR,16,0,0,0,0,0,,,,0.0,0.0,9,8,67,8.4,0,3,55.6,18.0,0.5,4.2,88.9,7.4,8,8.4,67,0,0,
10.0,Jeremi Johnson,24.0,FB,16,6,3,5,0,0,33.3,4.0,1.7,0.3,0.2,18,16,53,3.3,1,2,38.9,9.0,1.0,3.3,88.9,2.9,19,3.1,58,1,1,
11.0,Tony Stewart,25.0,TE,16,9,0,0,0,0,,,,0.0,0.0,25,10,48,4.8,1,2,24.0,9.0,0.6,3.0,40.0,1.9,10,4.8,48,1,0,
12.0,Carson Palmer,25.0,QB,13,13,18,47,1,5,38.9,14.0,2.6,3.6,1.4,0,0,0,,0,0,,,0.0,0.0,,,18,2.6,47,1,2,
13.0,Jon Kitna,32.0,QB,4,3,10,42,0,2,40.0,15.0,4.2,10.5,2.5,0,0,0,,0,0,,,0.0,0.0,,,10,4.2,42,0,2,
14.0,Cliff Russell,25.0,WR,13,1,3,15,0,2,66.7,13.0,5.0,1.2,0.2,3,1,21,21.0,0,1,33.3,21.0,0.1,1.6,33.3,7.0,4,9.0,36,0,2,
15.0,Chris Perry,23.0,RB,2,0,2,1,0,0,0.0,1.0,0.5,0.5,1.0,3,3,33,11.0,0,2,100.0,13.0,1.5,16.5,100.0,11.0,5,6.8,34,0,0,
16.0,Kyle Larson,24.0,P,16,0,1,11,1,1,100.0,11.0,11.0,0.7,0.1,0,0,0,,0,0,,,0.0,0.0,,,1,11.0,11,1,0,
,Team Totals,,,16,16,437,1839,14,95,46.7,52.0,4.2,114.9,27.3,520,324,3520,10.9,23,172,47.1,76.0,20.3,220.0,62.3,6.8,761,7.0,5359,37,15,
