Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 16_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 22_level_0,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
1.0,Tyvon Branch,25.0,SS,16,16,1.0,0.0,0.0,0.0,4,0,0,1,0,0,1.0,109,80,29,3.0,1.0,0.0,
2.0,Tommy Kelly,31.0,RDT,16,16,1.0,1.0,0.0,1.0,6,2,0,1,0,0,7.5,41,27,14,3.0,13.0,0.0,
3.0,Kamerion Wimbley,28.0,RLB,16,16,1.0,73.0,0.0,73.0,3,0,0,0,0,0,7.0,63,52,11,15.0,20.0,0.0,
4.0,Stanford Routt,28.0,LCB,16,15,4.0,7.0,0.0,3.0,15,0,0,0,0,0,0.0,49,42,7,2.0,0.0,0.0,
5.0,Richard Seymour,32.0,LDT,16,15,0.0,0.0,0.0,0.0,3,0,0,0,0,0,6.0,29,23,6,5.0,13.0,0.0,"PB,AP-2"
6.0,Darrius Heyward-Bey,24.0,WR,15,14,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
7.0,Rolando McClain,22.0,MLB,15,14,0.0,0.0,0.0,0.0,14,0,0,0,0,0,5.0,99,77,22,8.0,8.0,1.0,
8.0,Lamarr Houston,24.0,LDE,16,13,1.0,15.0,0.0,15.0,3,0,0,2,0,0,1.0,51,36,15,6.0,5.0,0.0,
9.0,Michael Huff,28.0,FS,12,11,2.0,24.0,0.0,24.0,4,0,0,0,0,0,0.0,38,32,6,2.0,0.0,0.0,
10.0,Desmond Bryant,26.0,RDE,16,10,0.0,0.0,0.0,0.0,1,1,0,0,0,0,5.0,35,30,5,8.0,10.0,0.0,
11.0,Denarius Moore,23.0,WR,13,10,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
12.0,Michael Bush,27.0,RB,16,9,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
13.0,Aaron Curry,25.0,LLB,11,9,0.0,0.0,0.0,0.0,3,0,0,2,6,1,0.0,46,32,14,5.0,3.0,0.0,
14.0,Matt Giordano,29.0,FS,15,9,5.0,130.0,0.0,62.0,5,1,0,0,0,0,1.0,70,56,14,1.0,3.0,0.0,
15.0,Carson Palmer,32.0,QB,10,9,0.0,0.0,0.0,0.0,0,0,2,1,-1,0,0.0,0,0,0,0.0,0.0,0.0,
