Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Mon,September 12,10:26PM ET,boxscore,W,,1-0,@,Denver Broncos,23.0,20.0,20.0,289.0,99.0,190.0,1.0,25.0,310.0,272.0,38.0,3.0,-4.13,3.29,3.65
2,Sun,September 18,1:03PM ET,boxscore,L,,1-1,@,Buffalo Bills,35.0,38.0,26.0,454.0,323.0,131.0,2.0,34.0,481.0,258.0,223.0,1.0,23.69,-29.88,2.38
3,Sun,September 25,4:04PM ET,boxscore,W,,2-1,,New York Jets,34.0,24.0,23.0,383.0,149.0,234.0,,25.0,439.0,339.0,100.0,2.0,14.35,-7.97,2.2
4,Sun,October 2,4:15PM ET,boxscore,L,,2-2,,New England Patriots,19.0,31.0,24.0,504.0,344.0,160.0,2.0,25.0,409.0,226.0,183.0,,9.46,-18.64,-4.46
5,Sun,October 9,1:02PM ET,boxscore,W,,3-2,@,Houston Texans,25.0,20.0,11.0,278.0,184.0,94.0,1.0,21.0,473.0,403.0,70.0,2.0,-9.36,1.67,14.08
6,Sun,October 16,4:05PM ET,boxscore,W,,4-2,,Cleveland Browns,24.0,17.0,18.0,329.0,178.0,151.0,1.0,18.0,268.0,203.0,65.0,1.0,3.0,6.2,-1.56
7,Sun,October 23,7:05PM ET,boxscore,L,,4-3,,Kansas City Chiefs,0.0,28.0,18.0,322.0,167.0,155.0,6.0,22.0,300.0,161.0,139.0,2.0,-31.95,-1.84,2.69
8,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
9,Sun,November 6,4:05PM ET,boxscore,L,,4-4,,Denver Broncos,24.0,38.0,21.0,416.0,316.0,100.0,3.0,20.0,412.0,113.0,299.0,,3.37,-10.1,-4.92
10,Thu,November 10,8:29PM ET,boxscore,W,,5-4,@,San Diego Chargers,24.0,17.0,20.0,489.0,298.0,191.0,2.0,20.0,314.0,239.0,75.0,2.0,11.33,1.3,-6.36
11,Sun,November 20,1:05PM ET,boxscore,W,,6-4,@,Minnesota Vikings,27.0,21.0,22.0,301.0,139.0,162.0,1.0,20.0,311.0,187.0,124.0,5.0,-0.73,5.73,0.87
12,Sun,November 27,4:05PM ET,boxscore,W,,7-4,,Chicago Bears,25.0,20.0,17.0,341.0,268.0,73.0,1.0,18.0,401.0,229.0,172.0,3.0,-4.68,6.89,0.07
13,Sun,December 4,1:03PM ET,boxscore,L,,7-5,@,Miami Dolphins,14.0,34.0,18.0,304.0,258.0,46.0,1.0,23.0,362.0,153.0,209.0,,-4.43,-13.16,-4.64
14,Sun,December 11,4:15PM ET,boxscore,L,,7-6,@,Green Bay Packers,16.0,46.0,23.0,357.0,240.0,117.0,5.0,22.0,391.0,255.0,136.0,1.0,-15.21,-13.68,-1.0
15,Sun,December 18,4:05PM ET,boxscore,L,,7-7,,Detroit Lions,27.0,28.0,26.0,477.0,345.0,132.0,1.0,25.0,432.0,375.0,57.0,1.0,10.54,-10.93,1.91
16,Sat,December 24,1:03PM ET,boxscore,W,OT,8-7,@,Kansas City Chiefs,16.0,13.0,13.0,308.0,237.0,71.0,2.0,26.0,435.0,300.0,135.0,2.0,-6.51,1.99,7.52
17,Sun,January 1,4:15PM ET,boxscore,L,,8-8,,San Diego Chargers,26.0,38.0,28.0,520.0,417.0,103.0,1.0,25.0,463.0,310.0,153.0,1.0,22.41,-27.62,-1.27
