Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,201.0,88.0,43.8%,19.0,11.0,57.9%,53.0,28.0,52.8%
Opp. Stats,190.0,81.0,42.6%,13.0,9.0,69.2%,55.0,37.0,67.3%
Lg Rank Offense,,,7,,,8,,,22
Lg Rank Defense,,,26,,,32,,,30
