Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 16_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 22_level_0,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
1.0,Stewart Bradley,25.0,MLB,16,16,1,17,0,17,6,1,0,1,0,0,1.0,108,86,22,10.0,4.0,0,
2.0,Brodrick Bunkley,25.0,RDT,16,16,0,0,0,0,2,0,0,1,0,0,2.0,47,34,13,2.0,3.0,0,
3.0,Trent Cole,26.0,RDE,16,16,0,0,0,0,2,2,0,0,0,0,9.0,77,59,18,14.0,19.0,0,
4.0,Brian Dawkins,35.0,FS,16,16,1,25,0,25,7,6,0,1,0,0,3.0,75,64,11,11.0,3.0,0,PB
5.0,Donovan McNabb,32.0,QB,16,16,0,0,0,0,0,0,7,0,-10,0,0.0,0,0,0,0.0,0.0,0,
6.0,Quintin Mikell,28.0,SS,16,16,3,53,0,41,9,2,0,0,0,0,2.0,93,68,25,2.0,3.0,0,AP-2
7.0,Juqua Parker,30.0,LDE,16,16,1,55,1,55,7,1,0,0,0,0,5.0,45,33,12,6.0,9.0,0,
8.0,Mike Patterson,25.0,LDT,16,16,1,21,0,21,1,1,0,1,0,0,0.5,42,28,14,2.0,2.0,0,
9.0,Sheldon Brown,29.0,RCB,16,15,1,23,0,23,12,1,0,0,0,0,1.0,51,42,9,2.0,2.0,0,
10.0,DeSean Jackson,22.0,WR,16,15,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0.0,0.0,0,
11.0,Asante Samuel,27.0,LCB,15,15,4,64,1,50,24,0,0,0,0,0,0.0,36,32,4,0.0,0.0,0,PB
12.0,Brian Westbrook,29.0,RB,14,14,0,0,0,0,0,0,2,1,-1,0,0.0,0,0,0,,,0,
13.0,Chris Gocong,25.0,LLB,16,12,0,0,0,0,6,1,0,1,0,1,2.0,59,43,16,6.0,3.0,0,
14.0,Omar Gaither,24.0,RLB,16,10,0,0,0,0,6,1,0,2,6,0,2.5,59,51,8,10.0,3.0,0,
15.0,Jason Avant,25.0,WR,15,6,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0,
16.0,Hank Baskett,26.0,WR,15,6,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0.0,0.0,0,
17.0,Akeem Jordan,23.0,LLB,16,6,0,0,0,0,0,0,0,2,0,0,0.0,62,53,9,7.0,0.0,0,
18.0,Nick Cole,24.0,RG,16,5,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
19.0,Joselio Hanson,27.0,DB,16,3,1,13,0,13,5,0,0,1,96,1,1.0,38,27,11,2.0,2.0,0,
20.0,Dan Klecko,27.0,DT,16,3,0,0,0,0,0,0,0,0,0,0,2.0,3,3,0,2.0,2.0,0,
21.0,Lito Sheppard,27.0,DB,16,3,1,0,0,0,4,1,0,0,0,0,0.0,21,18,3,0.0,0.0,0,
22.0,Tony Hunt,23.0,RB,6,2,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0.0,0.0,0,
23.0,Victor Abiamiri,22.0,DE,10,0,0,0,0,0,4,1,0,0,0,0,2.0,11,5,6,3.0,4.0,0,
24.0,David Akers,34.0,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
25.0,Chris Clemons,27.0,DE,16,0,0,0,0,0,1,1,0,2,73,1,4.0,15,12,3,3.0,8.0,0,
26.0,Sean Considine,26.0,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,30,23,7,1.0,0.0,0,
27.0,Torrance Daniels,27.0,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,14,12,2,0.0,0.0,0,
28.0,Quintin Demps,23.0,DB,16,0,0,0,0,0,1,1,1,0,0,0,1.0,18,16,2,1.0,1.0,0,
29.0,Kyle Eckel,27.0,RB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
30.0,Darren Howard,32.0,DE,16,0,1,8,0,8,3,1,0,1,-2,0,10.0,26,21,5,13.0,17.0,0,
31.0,Trevor Laws,23.0,DT,16,0,0,0,0,0,0,0,0,1,0,0,0.0,12,11,1,1.0,0.0,0,
32.0,Greg Lewis,28.0,WR,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0.0,0.0,0,
33.0,J.R. Reed,26.0,DB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0.0,0.0,0,
34.0,Saverio Rocca,35.0,P,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
35.0,Tracy White,27.0,LB,10,0,0,0,0,0,0,0,0,0,0,0,0.0,9,6,3,0.0,0.0,0,
,Team Totals,,,16,16,15,279,2,55,100,21,16,15,162,3,48.0,965,760,205,98.0,85.0,0,
