Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 8,1:04PM ET,boxscore,W,OT,1-0,@,Buffalo Bills,37.0,31.0,18.0,266.0,193.0,73.0,1.0,26.0,384.0,242.0,142.0,3.0,-0.59,-3.16,7.81
2,Sun,September 15,1:03PM ET,boxscore,L,,1-1,,New England Patriots,7.0,44.0,9.0,200.0,168.0,32.0,2.0,24.0,432.0,269.0,163.0,2.0,-31.62,-12.36,7.88
3,Sun,September 22,1:02PM ET,boxscore,L,,1-2,@,Miami Dolphins,3.0,30.0,13.0,189.0,131.0,58.0,4.0,21.0,394.0,183.0,211.0,,-20.16,-12.81,5.63
4,Sun,September 29,1:02PM ET,boxscore,L,,1-3,@,Jacksonville Jaguars,3.0,28.0,18.0,345.0,267.0,78.0,4.0,20.0,383.0,160.0,223.0,,-15.39,-14.42,5.0
5,Sun,October 6,4:06PM ET,boxscore,L,,1-4,,Kansas City Chiefs,25.0,29.0,23.0,359.0,212.0,147.0,1.0,24.0,504.0,289.0,215.0,1.0,12.66,-17.92,-0.14
6,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
7,Sun,October 20,1:02PM ET,boxscore,W,,2-4,,Minnesota Vikings,20.0,7.0,21.0,407.0,316.0,91.0,,21.0,389.0,288.0,101.0,4.0,16.36,-3.93,-1.25
8,Sun,October 27,1:02PM ET,boxscore,L,,2-5,,Cleveland Browns,21.0,24.0,14.0,241.0,175.0,66.0,3.0,18.0,334.0,279.0,55.0,,-4.46,-4.55,4.4
9,Sun,November 3,4:05PM ET,boxscore,W,,3-5,@,San Diego Chargers,44.0,13.0,21.0,413.0,248.0,165.0,,15.0,243.0,170.0,73.0,3.0,13.34,11.63,7.92
10,Sun,November 10,8:35PM ET,boxscore,W,,4-5,,Miami Dolphins,13.0,10.0,19.0,264.0,167.0,97.0,,15.0,279.0,210.0,69.0,2.0,-2.58,8.54,-2.4
11,Sun,November 17,4:16PM ET,boxscore,W,,5-5,@,Detroit Lions,31.0,14.0,26.0,408.0,219.0,189.0,1.0,13.0,279.0,171.0,108.0,1.0,20.33,2.56,-2.99
12,Sun,November 24,1:02PM ET,boxscore,W,,6-5,,Buffalo Bills,31.0,13.0,22.0,325.0,170.0,155.0,,17.0,258.0,170.0,88.0,3.0,11.63,7.84,0.33
13,Mon,December 2,9:08PM ET,boxscore,L,,6-6,@,Oakland Raiders,20.0,26.0,18.0,274.0,242.0,32.0,2.0,25.0,411.0,313.0,98.0,,5.08,-8.24,-1.17
14,Sun,December 8,4:16PM ET,boxscore,W,,7-6,,Denver Broncos,19.0,13.0,18.0,281.0,217.0,64.0,,21.0,369.0,258.0,111.0,1.0,7.69,-5.8,5.53
15,Sun,December 15,1:05PM ET,boxscore,L,,7-7,@,Chicago Bears,13.0,20.0,19.0,334.0,200.0,134.0,1.0,20.0,266.0,161.0,105.0,,4.25,-4.38,-5.22
16,Sun,December 22,8:36PM ET,boxscore,W,,8-7,@,New England Patriots,30.0,17.0,19.0,393.0,285.0,108.0,,14.0,216.0,119.0,97.0,2.0,6.9,10.95,-5.03
17,Sun,December 29,4:16PM ET,boxscore,W,,9-7,,Green Bay Packers,42.0,17.0,22.0,337.0,208.0,129.0,,19.0,322.0,208.0,114.0,1.0,22.89,4.84,1.79
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Wild Card,Sat,January 4,4:39PM ET,boxscore,W,,10-7,,Indianapolis Colts,41.0,0.0,26.0,396.0,216.0,180.0,,10.0,176.0,124.0,52.0,3.0,21.86,13.94,4.41
Division,Sun,January 12,4:45PM ET,boxscore,L,,10-8,@,Oakland Raiders,10.0,30.0,20.0,287.0,167.0,120.0,4.0,20.0,399.0,272.0,127.0,1.0,-16.81,-11.57,12.23
