Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Bijan Robinson,23.0,RB,6,6,97,524,2,20,54.6,81.0,5.4,87.3,16.2,39,30,390,13.0,2,14,61.5,69.0,5.0,65.0,76.9,10.0,127,7.2,914,4,1,
2.0,Drake London,24.0,WR,6,6,0,0,0,0,,,,0.0,0.0,63,38,469,12.3,2,20,52.4,43.0,6.3,78.2,60.3,7.4,38,12.3,469,2,1,
3.0,Kyle Pitts,25.0,TE,6,6,0,0,0,0,,,,0.0,0.0,38,30,285,9.5,1,18,55.3,26.0,5.0,47.5,78.9,7.5,30,9.5,285,1,0,
4.0,Tyler Allgeier,25.0,RB,6,1,57,203,3,16,49.1,21.0,3.6,33.8,9.5,4,3,10,3.3,0,0,50.0,6.0,0.5,1.7,75.0,2.5,60,3.6,213,3,0,
5.0,Darnell Mooney,28.0,WR,4,4,0,0,0,0,,,,0.0,0.0,21,10,147,14.7,0,8,42.9,38.0,2.5,36.8,47.6,7.0,10,14.7,147,0,0,
6.0,Casey Washington,24.0,WR,4,2,0,0,0,0,,,,0.0,0.0,13,5,69,13.8,0,5,38.5,19.0,1.3,17.3,38.5,5.3,5,13.8,69,0,0,
7.0,Ray-Ray McCloud,29.0,WR,4,1,0,0,0,0,,,,0.0,0.0,14,6,64,10.7,0,4,28.6,24.0,1.5,16.0,42.9,4.6,6,10.7,64,0,0,
8.0,Nathan Carter,23.0,RB,2,0,7,46,0,2,57.1,10.0,6.6,23.0,3.5,0,0,0,,0,0,,,0.0,0.0,,,7,6.6,46,0,1,
9.0,Michael Penix,25.0,QB,6,6,17,43,1,4,29.4,12.0,2.5,7.2,2.8,0,0,0,,0,0,,,0.0,0.0,,,17,2.5,43,1,2,
10.0,David Sills V,29.0,WR,6,0,0,0,0,0,,,,0.0,0.0,2,1,9,9.0,0,0,50.0,9.0,0.2,1.5,50.0,4.5,1,9.0,9,0,0,
11.0,Feleipe Franks,28.0,TE,6,0,1,2,0,1,100.0,2.0,2.0,0.3,0.2,0,0,0,,0,0,,,0.0,0.0,,,1,2.0,2,0,0,
12.0,KhaDarel Hodge,30.0,WR,5,0,0,0,0,0,,,,0.0,0.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
13.0,Charlie Woerner,28.0,TE,6,4,0,0,0,0,,,,0.0,0.0,2,1,-5,-5.0,0,0,0.0,,0.2,-0.8,50.0,-2.5,1,-5.0,-5,0,0,
,Team Totals,,,6,6,179,818,6,43,50.8,81.0,4.6,136.3,29.8,197,124,1438,11.6,5,69,50.3,69.0,20.7,239.7,62.9,7.3,303,7.4,2256,11,5,
