Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,206.0,76.0,36.9%,21.0,8.0,38.1%,38.0,19.0,50.0%
Opp. Stats,185.0,73.0,39.5%,13.0,9.0,69.2%,70.0,40.0,57.1%
Lg Rank Offense,,,16,,,18,,,19
Lg Rank Defense,,,20,,,31,,,24
