Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,212.0,71.0,33.5%,20.0,11.0,55.0%,48.0,23.0,47.9%
Opp. Stats,231.0,89.0,38.5%,21.0,12.0,57.1%,61.0,23.0,37.7%
Lg Rank Offense,,,28,,,13,,,26
Lg Rank Defense,,,17,,,26,,,1
