Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 10,1:02PM ET,boxscore,L,,0-1,@,St. Louis Rams,10.0,18.0,17.0,259.0,98.0,161.0,5.0,16.0,320.0,195.0,125.0,,-16.89,7.83,-1.64
2,Sun,September 17,4:16PM ET,boxscore,W,OT,1-1,,Kansas City Chiefs,9.0,6.0,18.0,318.0,173.0,145.0,1.0,16.0,276.0,131.0,145.0,2.0,-3.57,7.49,-0.13
3,Sun,September 24,8:20PM ET,boxscore,W,,2-1,@,New England Patriots,17.0,7.0,19.0,400.0,256.0,144.0,,22.0,370.0,320.0,50.0,,7.44,4.72,-3.06
4,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
5,Mon,October 9,8:41PM ET,boxscore,W,,3-1,,Baltimore Ravens,13.0,3.0,13.0,222.0,106.0,116.0,2.0,16.0,257.0,154.0,103.0,3.0,-5.56,14.7,3.84
6,Sun,October 15,8:21PM ET,boxscore,W,,4-1,,Oakland Raiders,13.0,3.0,15.0,235.0,91.0,144.0,1.0,14.0,244.0,159.0,85.0,2.0,3.19,11.11,-2.68
7,Sun,October 22,4:06PM ET,boxscore,W,,5-1,@,Cleveland Browns,17.0,7.0,22.0,347.0,197.0,150.0,2.0,10.0,165.0,131.0,34.0,3.0,-4.52,22.37,-3.95
8,Sun,October 29,4:15PM ET,boxscore,L,,5-2,,Indianapolis Colts,31.0,34.0,24.0,396.0,169.0,227.0,1.0,23.0,437.0,345.0,92.0,,21.47,-22.57,0.89
9,Sun,November 5,4:15PM ET,boxscore,W,,6-2,@,Pittsburgh Steelers,31.0,20.0,13.0,336.0,221.0,115.0,,27.0,499.0,403.0,96.0,6.0,7.56,-7.48,10.07
10,Sun,November 12,4:05PM ET,boxscore,W,,7-2,@,Oakland Raiders,17.0,13.0,13.0,264.0,201.0,63.0,3.0,13.0,244.0,198.0,46.0,2.0,-12.24,17.42,2.33
11,Sun,November 19,8:21PM ET,boxscore,L,,7-3,,San Diego Chargers,27.0,35.0,20.0,326.0,168.0,158.0,1.0,21.0,342.0,217.0,125.0,2.0,5.06,-9.27,-0.75
12,Thu,November 23,8:12PM ET,boxscore,L,,7-4,@,Kansas City Chiefs,10.0,19.0,16.0,244.0,206.0,38.0,1.0,22.0,382.0,159.0,223.0,1.0,-4.91,-7.28,1.98
13,Sun,December 3,8:20PM ET,boxscore,L,,7-5,,Seattle Seahawks,20.0,23.0,14.0,302.0,121.0,181.0,5.0,12.0,270.0,162.0,108.0,1.0,-19.77,14.13,3.58
14,Sun,December 10,4:15PM ET,boxscore,L,,7-6,@,San Diego Chargers,20.0,48.0,19.0,328.0,166.0,162.0,1.0,22.0,419.0,276.0,143.0,1.0,-3.21,-24.49,0.72
15,Sun,December 17,4:05PM ET,boxscore,W,,8-6,@,Arizona Cardinals,37.0,20.0,26.0,362.0,256.0,106.0,2.0,17.0,295.0,195.0,100.0,2.0,13.49,2.47,-0.49
16,Sun,December 24,4:16PM ET,boxscore,W,,9-6,,Cincinnati Bengals,24.0,23.0,17.0,287.0,160.0,127.0,2.0,23.0,343.0,194.0,149.0,4.0,-3.99,8.44,-1.06
17,Sun,December 31,4:16PM ET,boxscore,L,OT,9-7,,San Francisco 49ers,23.0,26.0,19.0,325.0,210.0,115.0,3.0,17.0,360.0,171.0,189.0,1.0,-14.1,14.1,-5.72
