Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,224.0,90.0,40.2%,4.0,3.0,75.0%,38.0,16.0,42.1%
Opp. Stats,215.0,81.0,37.7%,13.0,5.0,38.5%,41.0,18.0,43.9%
Lg Rank Offense,,,16,,,1,,,30
Lg Rank Defense,,,12,,,10,,,3
