Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Mon,September 8,9:20PM ET,boxscore,W,,1-0,,San Diego Chargers,18.0,17.0,22.0,403.0,294.0,109.0,2.0,15.0,290.0,238.0,52.0,1.0,5.41,4.82,-6.2
2,Sun,September 14,1:04PM ET,boxscore,W,,2-0,@,New York Giants,25.0,14.0,21.0,266.0,142.0,124.0,,24.0,341.0,260.0,81.0,4.0,-1.03,-1.62,13.61
3,Sun,September 21,4:05PM ET,boxscore,W,,3-0,,San Francisco 49ers,23.0,14.0,24.0,338.0,254.0,84.0,1.0,20.0,318.0,236.0,82.0,,14.03,-10.85,4.65
4,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
5,Sun,October 5,4:05PM ET,boxscore,L,,3-1,@,Denver Broncos,20.0,41.0,9.0,215.0,178.0,37.0,,24.0,568.0,476.0,92.0,2.0,-12.17,-12.16,4.04
6,Sun,October 12,4:25PM ET,boxscore,W,,4-1,,Washington Redskins,30.0,20.0,19.0,317.0,243.0,74.0,,21.0,407.0,335.0,72.0,4.0,2.04,3.67,0.7
7,Sun,October 19,4:25PM ET,boxscore,W,,5-1,@,Oakland Raiders,24.0,13.0,25.0,365.0,242.0,123.0,1.0,13.0,220.0,164.0,56.0,,9.25,1.24,0.1
8,Sun,October 26,4:05PM ET,boxscore,W,,6-1,,Philadelphia Eagles,24.0,20.0,17.0,400.0,329.0,71.0,1.0,27.0,521.0,411.0,110.0,3.0,5.78,-1.32,-0.98
9,Sun,November 2,1:04PM ET,boxscore,W,,7-1,@,Dallas Cowboys,28.0,17.0,22.0,339.0,237.0,102.0,1.0,18.0,266.0,174.0,92.0,2.0,5.07,6.97,-0.07
10,Sun,November 9,4:25PM ET,boxscore,W,,8-1,,St. Louis Rams,31.0,14.0,21.0,335.0,307.0,28.0,1.0,16.0,244.0,174.0,70.0,3.0,-2.9,21.15,-0.02
11,Sun,November 16,4:25PM ET,boxscore,W,,9-1,,Detroit Lions,14.0,6.0,18.0,352.0,306.0,46.0,2.0,11.0,262.0,164.0,98.0,1.0,0.49,8.52,-1.98
12,Sun,November 23,4:06PM ET,boxscore,L,,9-2,@,Seattle Seahawks,3.0,19.0,12.0,204.0,140.0,64.0,1.0,16.0,293.0,169.0,124.0,,-9.22,-1.42,-10.24
13,Sun,November 30,4:05PM ET,boxscore,L,,9-3,@,Atlanta Falcons,18.0,29.0,18.0,329.0,294.0,35.0,3.0,22.0,500.0,358.0,142.0,1.0,-6.22,-4.38,-2.49
14,Sun,December 7,4:05PM ET,boxscore,W,,10-3,,Kansas City Chiefs,17.0,14.0,18.0,366.0,225.0,141.0,,19.0,390.0,264.0,126.0,2.0,6.54,2.17,-2.87
15,Thu,December 11,8:25PM ET,boxscore,W,,11-3,@,St. Louis Rams,12.0,6.0,13.0,274.0,131.0,143.0,,13.0,280.0,211.0,69.0,2.0,-8.22,18.11,-1.16
16,Sun,December 21,8:30PM ET,boxscore,L,,11-4,,Seattle Seahawks,6.0,35.0,17.0,216.0,187.0,29.0,1.0,23.0,596.0,329.0,267.0,,-15.05,-28.01,13.23
17,Sun,December 28,4:25PM ET,boxscore,L,,11-5,@,San Francisco 49ers,17.0,20.0,26.0,397.0,299.0,98.0,3.0,18.0,395.0,189.0,206.0,,9.91,-9.81,-5.1
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Wild Card,Sat,January 3,4:20PM ET,boxscore,L,,11-6,@,Carolina Panthers,16.0,27.0,8.0,78.0,51.0,27.0,3.0,25.0,386.0,198.0,188.0,3.0,-19.39,6.33,4.19
