Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 8,1:00PM ET,boxscore,W,,1-0,,Washington Redskins,32.0,27.0,22.0,436.0,313.0,123.0,,15.0,398.0,370.0,28.0,,17.68,-12.08,0.64
2,Sun,September 15,8:20PM ET,boxscore,L,,1-1,@,Atlanta Falcons,20.0,24.0,18.0,286.0,237.0,49.0,3.0,19.0,367.0,310.0,57.0,3.0,-5.22,-3.96,4.03
3,Sun,September 22,1:00PM ET,boxscore,L,,1-2,,Detroit Lions,24.0,27.0,22.0,373.0,246.0,127.0,2.0,16.0,287.0,201.0,86.0,,-0.31,-1.07,-3.8
4,Thu,September 26,8:20PM ET,boxscore,W,,2-2,@,Green Bay Packers,34.0,27.0,24.0,336.0,160.0,176.0,,31.0,491.0,414.0,77.0,2.0,18.42,-16.95,4.12
5,Sun,October 6,1:00PM ET,boxscore,W,,3-2,,New York Jets,31.0,6.0,17.0,265.0,181.0,84.0,1.0,9.0,128.0,61.0,67.0,3.0,-4.56,35.65,-6.44
6,Sun,October 13,1:00PM ET,boxscore,L,,3-3,@,Minnesota Vikings,20.0,38.0,19.0,400.0,292.0,108.0,3.0,26.0,447.0,325.0,122.0,2.0,2.18,-17.04,0.52
7,Sun,October 20,8:20PM ET,boxscore,L,,3-4,@,Dallas Cowboys,10.0,37.0,16.0,283.0,168.0,115.0,4.0,23.0,402.0,213.0,189.0,1.0,-10.92,-15.32,0.53
8,Sun,October 27,1:00PM ET,boxscore,W,,4-4,@,Buffalo Bills,31.0,13.0,21.0,371.0,153.0,218.0,1.0,16.0,253.0,155.0,98.0,1.0,10.88,7.91,-5.78
9,Sun,November 3,1:00PM ET,boxscore,W,,5-4,,Chicago Bears,22.0,14.0,26.0,373.0,227.0,146.0,,10.0,164.0,102.0,62.0,1.0,10.73,4.78,-2.82
10,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
11,Sun,November 17,4:25PM ET,boxscore,L,,5-5,,New England Patriots,10.0,17.0,21.0,255.0,174.0,81.0,1.0,19.0,298.0,224.0,74.0,,-9.17,4.83,-0.43
12,Sun,November 24,1:00PM ET,boxscore,L,,5-6,,Seattle Seahawks,9.0,17.0,23.0,344.0,238.0,106.0,5.0,14.0,348.0,174.0,174.0,2.0,-17.25,4.38,0.2
13,Sun,December 1,1:00PM ET,boxscore,L,,5-7,@,Miami Dolphins,31.0,37.0,23.0,386.0,294.0,92.0,1.0,26.0,409.0,351.0,58.0,1.0,11.33,-16.93,0.08
14,Mon,December 9,8:15PM ET,boxscore,W,OT,6-7,,New York Giants,23.0,17.0,27.0,418.0,300.0,118.0,1.0,11.0,255.0,182.0,73.0,,3.0,4.47,-0.47
15,Sun,December 15,1:00PM ET,boxscore,W,,7-7,@,Washington Redskins,37.0,27.0,27.0,415.0,258.0,157.0,1.0,19.0,352.0,251.0,101.0,1.0,19.99,-5.52,-3.89
16,Sun,December 22,4:25PM ET,boxscore,W,,8-7,,Dallas Cowboys,17.0,9.0,23.0,431.0,313.0,118.0,,16.0,311.0,257.0,54.0,1.0,8.73,6.26,-3.16
17,Sun,December 29,4:25PM ET,boxscore,W,,9-7,@,New York Giants,34.0,17.0,25.0,400.0,279.0,121.0,,19.0,397.0,275.0,122.0,2.0,6.3,6.61,-0.16
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Wild Card,Sun,January 5,4:40PM ET,boxscore,L,,9-8,,Seattle Seahawks,9.0,17.0,20.0,282.0,162.0,120.0,,16.0,382.0,318.0,64.0,,-1.96,-10.59,3.79
