Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 10,1:00PM ET,boxscore,W,,1-0,,Carolina Panthers,24.0,10.0,13.0,221.0,91.0,130.0,,20.0,281.0,127.0,154.0,3.0,-2.92,16.61,-0.2
2,Sun,September 17,1:00PM ET,boxscore,W,,2-0,,Green Bay Packers,25.0,24.0,27.0,446.0,235.0,211.0,1.0,17.0,224.0,140.0,84.0,,13.12,-7.85,-0.97
3,Sun,September 24,1:00PM ET,boxscore,L,,2-1,@,Detroit Lions,6.0,20.0,16.0,183.0,139.0,44.0,1.0,18.0,358.0,243.0,115.0,1.0,-15.09,-1.31,0.59
4,Sun,October 1,9:30AM ET,boxscore,L,,2-2,@,Jacksonville Jaguars,7.0,23.0,17.0,287.0,160.0,127.0,3.0,16.0,300.0,195.0,105.0,,-15.78,-0.72,0.86
5,Sun,October 8,1:00PM ET,boxscore,W,,3-2,,Houston Texans,21.0,19.0,26.0,447.0,351.0,96.0,2.0,17.0,313.0,249.0,64.0,,6.01,-2.73,-1.01
6,Sun,October 15,1:00PM ET,boxscore,L,,3-3,,Washington Commanders,16.0,24.0,25.0,402.0,296.0,106.0,3.0,13.0,193.0,121.0,72.0,,-5.68,0.45,-3.28
7,Sun,October 22,1:00PM ET,boxscore,W,,4-3,@,Tampa Bay Buccaneers,16.0,13.0,20.0,401.0,245.0,156.0,3.0,21.0,329.0,256.0,73.0,2.0,-0.8,2.11,1.89
8,Sun,October 29,1:00PM ET,boxscore,L,,4-4,@,Tennessee Titans,23.0,28.0,17.0,342.0,202.0,140.0,1.0,17.0,375.0,226.0,149.0,1.0,-3.34,-4.14,-0.17
9,Sun,November 5,1:00PM ET,boxscore,L,,4-5,,Minnesota Vikings,28.0,31.0,18.0,370.0,260.0,110.0,2.0,23.0,363.0,217.0,146.0,2.0,-3.4,-1.9,3.43
10,Sun,November 12,4:05PM ET,boxscore,L,,4-6,@,Arizona Cardinals,23.0,25.0,20.0,254.0,70.0,184.0,,20.0,352.0,230.0,122.0,1.0,4.7,-0.59,-6.18
11,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
12,Sun,November 26,1:00PM ET,boxscore,W,,5-6,,New Orleans Saints,24.0,15.0,25.0,396.0,168.0,228.0,2.0,22.0,444.0,296.0,148.0,2.0,7.53,3.48,-0.04
13,Sun,December 3,1:00PM ET,boxscore,W,,6-6,@,New York Jets,13.0,8.0,15.0,194.0,104.0,90.0,,14.0,259.0,197.0,62.0,3.0,-11.41,20.36,-1.05
14,Sun,December 10,1:00PM ET,boxscore,L,,6-7,,Tampa Bay Buccaneers,25.0,29.0,23.0,434.0,338.0,96.0,1.0,16.0,290.0,142.0,148.0,,7.82,-0.22,-9.28
15,Sun,December 17,1:00PM ET,boxscore,L,,6-8,@,Carolina Panthers,7.0,9.0,12.0,204.0,152.0,52.0,2.0,17.0,283.0,154.0,129.0,,-10.46,9.24,-0.79
16,Sun,December 24,1:00PM ET,boxscore,W,,7-8,,Indianapolis Colts,29.0,10.0,23.0,406.0,229.0,177.0,,20.0,262.0,170.0,92.0,1.0,13.44,4.99,-1.88
17,Sun,December 31,1:00PM ET,boxscore,L,,7-9,@,Chicago Bears,17.0,37.0,15.0,307.0,173.0,134.0,4.0,22.0,432.0,240.0,192.0,,-4.29,-10.27,-7.6
18,Sun,January 7,1:00PM ET,boxscore,L,,7-10,@,New Orleans Saints,17.0,48.0,14.0,389.0,311.0,78.0,3.0,27.0,400.0,246.0,154.0,,-11.97,-20.65,3.08
