Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Desmond Ridder,24.0,QB,15,13,6-7-0,249,388,64.2,2836,12,3.1,12,3.1,136,45.3,71.0,7.3,6.54,11.4,189.1,83.4,40.8,31,197,7.4,6.3,5.58,2,4,
2.0,Taylor Heinicke,30.0,QB,5,4,1-3-0,74,136,54.4,890,5,3.7,4,2.9,41,40.3,75.0,6.5,5.96,12.0,178.0,74.7,48.5,8,47,5.56,5.85,5.3,0,0,
3.0,Logan Woodside,28.0,QB,1,0,,3,4,75.0,27,0,0.0,1,25.0,3,60.0,12.0,6.8,-4.5,9.0,27.0,53.1,4.6,1,7,20.0,4.0,-5.0,0,0,
4.0,Drake London,22.0,WR,16,16,,1,1,100.0,22,0,0.0,0,0.0,1,100.0,22.0,22.0,22.0,22.0,1.4,118.7,99.9,0,0,0.0,22.0,22.0,0,0,
5.0,Jonnu Smith,28.0,TE,17,6,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,0.8,0,0,0.0,0.0,0.0,0,0,
,Team Totals,,,17,17,7-10-0,327,530,61.7,3524,17,3.2,17,3.2,181,44.2,75.0,7.1,6.32,11.5,207.3,80.5,,40,251,7.02,6.18,5.44,2,4,
