Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,LeSean McCoy,30.0,RB,14,13,161,514,3,22,36.0,28.0,3.2,36.7,11.5,46,34,238,7.0,0,10,37.0,24.0,2.4,17.0,73.9,5.2,195,3.9,752,3,0,
2.0,Zay Jones,23.0,WR,16,15,1,0,0,0,0.0,,0.0,0.0,0.1,102,56,652,11.6,7,33,42.2,57.0,3.5,40.8,54.9,6.4,57,11.4,652,7,1,
3.0,Josh Allen,22.0,QB,12,11,89,631,8,41,59.6,45.0,7.1,52.6,7.4,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,89,7.1,631,8,8,
4.0,Chris Ivory,30.0,RB,13,1,115,385,1,25,45.2,21.0,3.3,29.6,8.8,21,13,205,15.8,0,7,47.6,55.0,1.0,15.8,61.9,9.8,128,4.6,590,1,1,
5.0,Robert Foster,24.0,WR,13,3,0,0,0,0,,,,0.0,0.0,44,27,541,20.0,3,20,52.3,75.0,2.1,41.6,61.4,12.3,27,20.0,541,3,0,
6.0,Kelvin Benjamin,27.0,WR,12,10,0,0,0,0,,,,0.0,0.0,62,23,354,15.4,1,15,32.3,40.0,1.9,29.5,37.1,5.7,23,15.4,354,1,0,
7.0,Marcus Murphy,27.0,RB,11,1,52,250,0,7,42.3,30.0,4.8,22.7,4.7,19,11,26,2.4,0,2,21.1,8.0,1.0,2.4,57.9,1.4,63,4.4,276,0,1,
8.0,Jason Croom,24.0,TE,15,3,0,0,0,0,,,,0.0,0.0,35,22,259,11.8,1,10,48.6,26.0,1.5,17.3,62.9,7.4,22,11.8,259,1,2,
9.0,Isaiah McKenzie,23.0,WR,7,1,10,66,2,4,60.0,15.0,6.6,9.4,1.4,30,18,179,9.9,0,10,46.7,23.0,2.6,25.6,60.0,6.0,28,8.8,245,2,2,
10.0,Charles Clay,29.0,TE,13,12,0,0,0,0,,,,0.0,0.0,36,21,184,8.8,0,11,41.7,21.0,1.6,14.2,58.3,5.1,21,8.8,184,0,1,
11.0,Andre Holmes,30.0,WR,12,3,0,0,0,0,,,,0.0,0.0,23,12,157,13.1,0,7,34.8,24.0,1.0,13.1,52.2,6.8,12,13.1,157,0,0,
12.0,Keith Ford,24.0,RB,2,1,21,79,0,4,42.9,11.0,3.8,39.5,10.5,5,3,21,7.0,0,1,60.0,8.0,1.5,10.5,60.0,4.2,24,4.2,100,0,0,
13.0,Logan Thomas,27.0,TE,12,3,0,0,0,0,,,,0.0,0.0,17,12,77,6.4,0,3,41.2,24.0,1.0,6.4,70.6,4.5,12,6.4,77,0,0,
14.0,Patrick DiMarco,29.0,FB,16,5,1,9,0,1,100.0,9.0,9.0,0.6,0.1,4,3,62,20.7,0,2,50.0,38.0,0.2,3.9,75.0,15.5,4,17.8,71,0,0,
15.0,Nathan Peterman,24.0,QB,4,2,10,50,1,4,50.0,24.0,5.0,12.5,2.5,0,0,0,,0,0,,,0.0,0.0,,,10,5.0,50,1,0,
16.0,Ray-Ray McCloud,22.0,WR,10,1,2,4,0,0,50.0,7.0,2.0,0.4,0.2,6,5,36,7.2,0,2,50.0,16.0,0.5,3.6,83.3,6.0,7,5.7,40,0,2,
17.0,Deonte Thompson,29.0,WR,5,2,0,0,0,0,,,,0.0,0.0,10,3,37,12.3,0,3,30.0,14.0,0.6,7.4,30.0,3.7,3,12.3,37,0,0,
18.0,Terrelle Pryor,29.0,WR,2,1,1,-1,0,0,0.0,-1.0,-1.0,-0.5,0.5,8,2,17,8.5,0,0,25.0,11.0,1.0,8.5,25.0,2.1,3,5.3,16,0,0,
19.0,Cam Phillips,23.0,WR,2,0,0,0,0,0,,,,0.0,0.0,1,1,9,9.0,0,0,100.0,9.0,0.5,4.5,100.0,9.0,1,9.0,9,0,0,
20.0,Kyle Williams,35.0,LDT,16,16,0,0,0,0,,,,0.0,0.0,1,1,9,9.0,0,0,100.0,9.0,0.1,0.6,100.0,9.0,1,9.0,9,0,0,PB
21.0,Dion Dawkins,24.0,LT,16,16,0,0,0,0,,,,0.0,0.0,1,1,7,7.0,1,1,100.0,7.0,0.1,0.4,100.0,7.0,1,7.0,7,1,0,
22.0,Jeremy Kerley,30.0,WR,1,1,0,0,0,0,,,,0.0,0.0,4,2,7,3.5,0,0,25.0,4.0,2.0,7.0,50.0,1.8,2,3.5,7,0,0,
23.0,Khari Lee,26.0,TE,2,0,0,0,0,0,,,,0.0,0.0,1,1,5,5.0,0,0,0.0,5.0,0.5,2.5,100.0,5.0,1,5.0,5,0,0,
24.0,Corey Bojorquez,22.0,P,8,0,1,0,0,0,0.0,,0.0,0.0,0.1,0,0,0,,0,0,,,0.0,0.0,,,1,0.0,0,0,2,
25.0,Stephen Hauschka,33.0,K,16,0,0,0,0,0,,,,0.0,0.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
26.0,Taiwan Jones,30.0,RB,6,0,0,0,0,0,,,,0.0,0.0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
27.0,Derek Anderson,35.0,QB,2,2,1,-1,0,0,0.0,-1.0,-1.0,-0.5,0.5,0,0,0,,0,0,,,0.0,0.0,,,1,-1.0,-1,0,3,
28.0,Matt Barkley,28.0,QB,1,1,3,-2,0,0,0.0,,-0.7,-2.0,3.0,0,0,0,,0,0,,,0.0,0.0,,,3,-0.7,-2,0,0,
,Team Totals,,,16,16,468,1984,15,108,44.2,45.0,4.2,124.0,29.3,480,271,3082,11.4,13,137,40.6,75.0,16.9,192.6,56.5,6.4,739,6.9,5066,28,23,
