Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,222.0,93.0,41.9%,10.0,6.0,60.0%,47.0,22.0,46.8%
Opp. Stats,210.0,89.0,42.4%,11.0,5.0,45.5%,46.0,29.0,63.0%
Lg Rank Offense,,,12,,,3,,,27
Lg Rank Defense,,,22,,,15,,,31
