Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,376,5972,1011.0,5.9,22,6,356,378.0,563,3836,28,16,6.4,212.0,416,2136,17,5.1,117.0,92.0,818.0,27.0,173.0,37.0,12.1,Own 28.2,2:51,5.97,34.5,2.15
Opp. Stats,382,5651,948.0,6.0,23,10,315,353.0,529,3847,32,13,6.8,185.0,384,1804,13,4.7,110.0,91.0,805.0,20.0,171.0,38.0,12.9,Own 27.6,2:44,5.7,33.0,2.19
Lg Rank Offense,14,10,,,19,4,9,,15,16,14,25,16.0,,12,4,6,1.0,,,,,,16.0,13.0,18,8,12.0,8.0,11.0
Lg Rank Defense,19,15,,,14,12,11,,9,18,27,15,26.0,,8,12,15,23.0,,,,,,12.0,14.0,7,19,15.0,24.0,25.0
