Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Kurt Warner,38.0,QB,2,2,1-1-0,46,59,78.0,584,5,8.5,1,1.7,29,65.6,33,9.9,10.83,12.7,292.0,129.1,2,12,3.28,9.38,10.28,0,0,
2.0,Matt Leinart,26.0,QB,1,0,,7,10,70.0,61,0,0.0,0,0.0,4,70.0,16,6.1,6.1,8.7,61.0,85.8,0,0,0.0,6.1,6.1,0,0,
,Team Totals,,,2,2,1-1-0,53,69,76.8,633,5,7.2,1,1.4,33,66.2,33,7.4,10.14,12.2,316.5,76.9,2,12,2.82,6.97,5.76,0,0,
