Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 11,4:15PM ET,boxscore,W,,1-0,,Carolina Panthers,28.0,21.0,15.0,394.0,295.0,99.0,1.0,26.0,477.0,403.0,74.0,1.0,8.29,-10.08,7.57
2,Sun,September 18,1:03PM ET,boxscore,L,,1-1,@,Washington Redskins,21.0,22.0,16.0,324.0,231.0,93.0,2.0,28.0,455.0,283.0,172.0,2.0,1.83,-6.55,2.87
3,Sun,September 25,4:15PM ET,boxscore,L,,1-2,@,Seattle Seahawks,10.0,13.0,20.0,324.0,234.0,90.0,2.0,16.0,261.0,139.0,122.0,1.0,-3.55,8.79,-5.92
4,Sun,October 2,4:05PM ET,boxscore,L,,1-3,,New York Giants,27.0,31.0,22.0,368.0,212.0,156.0,2.0,24.0,360.0,306.0,54.0,2.0,3.33,-5.19,-1.03
5,Sun,October 9,1:05PM ET,boxscore,L,,1-4,@,Minnesota Vikings,10.0,34.0,18.0,291.0,214.0,77.0,4.0,20.0,332.0,160.0,172.0,1.0,-21.76,-5.24,-0.66
6,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
7,Sun,October 23,4:05PM ET,boxscore,L,,1-5,,Pittsburgh Steelers,20.0,32.0,23.0,330.0,257.0,73.0,1.0,26.0,445.0,354.0,91.0,,9.76,-19.16,-6.42
8,Sun,October 30,1:02PM ET,boxscore,L,,1-6,@,Baltimore Ravens,27.0,30.0,17.0,207.0,98.0,109.0,1.0,30.0,405.0,298.0,107.0,2.0,-5.55,-5.91,9.73
9,Sun,November 6,4:15PM ET,boxscore,W,OT,2-6,,St. Louis Rams,19.0,13.0,16.0,262.0,192.0,70.0,,23.0,383.0,233.0,150.0,1.0,-1.71,3.48,4.23
10,Sun,November 13,1:02PM ET,boxscore,W,,3-6,@,Philadelphia Eagles,21.0,17.0,23.0,370.0,282.0,88.0,2.0,15.0,289.0,123.0,166.0,2.0,1.4,11.13,-9.74
11,Sun,November 20,4:05PM ET,boxscore,L,,3-7,@,San Francisco 49ers,7.0,23.0,11.0,229.0,149.0,80.0,5.0,25.0,431.0,267.0,164.0,1.0,-16.51,-6.07,8.44
12,Sun,November 27,1:00PM ET,boxscore,W,,4-7,@,St. Louis Rams,23.0,20.0,16.0,374.0,106.0,268.0,3.0,12.0,272.0,186.0,86.0,2.0,-6.58,14.25,-0.86
13,Sun,December 4,4:15PM ET,boxscore,W,OT,5-7,,Dallas Cowboys,19.0,13.0,16.0,327.0,224.0,103.0,,20.0,336.0,261.0,75.0,,1.07,-1.98,7.14
14,Sun,December 11,4:05PM ET,boxscore,W,,6-7,,San Francisco 49ers,21.0,19.0,12.0,325.0,270.0,55.0,3.0,12.0,233.0,143.0,90.0,,-4.23,13.47,-6.91
15,Sun,December 18,4:15PM ET,boxscore,W,OT,7-7,,Cleveland Browns,20.0,17.0,24.0,363.0,289.0,74.0,1.0,16.0,333.0,213.0,120.0,1.0,5.22,0.66,-2.42
16,Sat,December 24,1:02PM ET,boxscore,L,,7-8,@,Cincinnati Bengals,16.0,23.0,17.0,316.0,257.0,59.0,3.0,21.0,301.0,136.0,165.0,2.0,-12.69,3.11,3.64
17,Sun,January 1,4:15PM ET,boxscore,W,OT,8-8,,Seattle Seahawks,23.0,20.0,20.0,388.0,257.0,131.0,2.0,19.0,369.0,191.0,178.0,1.0,-4.9,6.54,2.14
