Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Kevin Kolb,27.0,QB,9,9,3-6-0,146,253,57.7,1955,9,3.6,8,3.2,87,40.3,73,7.7,7.02,13.4,217.2,81.1,33.3,30,219,10.6,6.13,5.5,2,1,
2.0,John Skelton,23.0,QB,8,7,5-2-0,151,275,54.9,1913,11,4.0,14,5.1,81,41.9,60,7.0,5.47,12.7,239.1,68.9,37.3,23,162,7.72,5.88,4.5,4,5,
3.0,Richard Bartel,28.0,QB,2,0,,10,22,45.5,86,1,4.5,1,4.5,5,26.1,23,3.9,2.77,8.6,43.0,52.5,20.3,1,6,4.35,3.48,2.39,0,0,
,Team Totals,,,16,16,8-8-0,307,550,55.8,3567,21,3.8,23,4.2,173,40.6,73,7.2,6.07,12.9,222.9,73.9,,54,387,8.94,5.91,4.89,6,6,
