Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 16_level_0,Tackles,Tackles,Tackles,Tackles,Unnamed: 21_level_0,Unnamed: 22_level_0
12.0,Elvis Grbac,31.0,QB,14,14,0,0,0,0,0,0,9,2,-2,0,0.0,0.0,0.0,0.0,0.0,0,
13.0,Bennie Anderson,24.0,RG,16,13,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
14.0,Rob Burnett,34.0,LDE,13,13,0,0,0,0,5,0,0,1,0,0,0.0,27.0,16.0,11.0,2.0,0,
15.0,Tony Siragusa,34.0,RDT,15,13,0,0,0,0,2,0,0,0,0,0,2.0,28.0,14.0,14.0,2.0,0,
16.0,Michael McCrary,31.0,RDE,10,10,1,1,0,1,1,0,0,0,0,0,7.5,51.0,34.0,17.0,12.0,0,
17.0,Terry Allen,33.0,RB,11,8,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
18.0,Todd Heap,21.0,TE,12,6,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
19.0,Obafemi Ayanbadejo,26.0,FB,16,5,0,0,0,0,0,0,1,2,0,0,0.0,5.0,4.0,1.0,0.0,0,
20.0,Brad Jackson,26.0,LLB,16,5,0,0,0,0,1,1,0,1,0,0,0.0,28.0,18.0,10.0,1.0,0,
21.0,Brandon Stokley,25.0,WR,16,5,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
22.0,James Trapp,32.0,DB,10,4,1,15,0,15,4,0,0,0,0,0,1.0,35.0,27.0,8.0,3.0,0,
23.0,Jason Brookins,25.0,RB,12,3,0,0,0,0,0,0,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0,
24.0,Lional Dalton,26.0,DT,16,3,0,0,0,0,0,0,0,0,0,0,0.0,16.0,12.0,4.0,5.0,0,
25.0,Adalius Thomas,24.0,DE,16,3,0,0,0,0,8,3,0,0,0,0,3.5,40.0,33.0,7.0,6.0,0,
26.0,Randall Cunningham,38.0,QB,6,2,0,0,0,0,0,0,4,3,-9,0,0.0,,,,,0,
27.0,John Jones,26.0,TE,15,2,0,0,0,0,0,0,0,0,0,0,0.0,5.0,5.0,0.0,0.0,0,
28.0,Jermaine Lewis,27.0,WR,15,2,0,0,0,0,0,0,2,0,0,0,0.0,,,,,0,"PB,AP-2"
29.0,Moe Williams,27.0,RB,15,2,0,0,0,0,0,0,1,0,0,0,0.0,5.0,5.0,0.0,0.0,0,
30.0,Kelly Gregg,25.0,DT,8,1,0,0,0,0,1,0,0,0,0,0,1.0,10.0,7.0,3.0,3.0,0,
31.0,Carnell Lake,34.0,DB,15,1,0,0,0,0,1,0,1,1,0,0,0.0,31.0,29.0,2.0,1.0,0,
32.0,Gary Baxter,23.0,DB,6,0,0,0,0,0,0,0,0,0,0,0,0.0,6.0,5.0,1.0,0.0,0,
33.0,Orlando Bobo,27.0,G,12,0,0,0,0,0,0,0,1,0,0,0,0.0,,,,,0,
34.0,Marques Douglas,24.0,DE,2,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1.0,1.0,1.0,0,
35.0,Ed Hartwell,23.0,LB,16,0,0,0,0,0,0,0,0,1,0,0,0.0,6.0,6.0,0.0,0.0,0,
36.0,Dale Hellestrae,39.0,LS,1,0,0,0,0,0,0,1,1,0,-11,0,0.0,1.0,1.0,0.0,0.0,0,
37.0,Patrick Johnson,25.0,WR,4,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
38.0,Danny Kight,30.0,K,10,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
39.0,Anthony Mitchell,27.0,DB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,23.0,18.0,5.0,0.0,0,
40.0,Alvin Porter,24.0,DB,16,0,1,-3,0,-3,1,0,0,0,0,0,0.0,13.0,13.0,0.0,0.0,0,
41.0,Alan Ricard,24.0,FB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
42.0,Kyle Richardson,28.0,P,16,0,0,0,0,0,0,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0,
43.0,Matt Stover,33.0,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
44.0,Shannon Taylor,26.0,LB,11,0,0,0,0,0,0,0,0,1,0,0,1.0,9.0,8.0,1.0,2.0,0,
45.0,Larry Webster,32.0,DT,15,0,0,0,0,0,0,0,0,0,0,0,0.5,17.0,12.0,5.0,2.0,0,
,Team Totals,,,16,16,16,195,1,64,96,18,31,27,-9,1,44.0,1019.0,780.0,239.0,92.0,0,
