Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Bo Nix,25.0,QB,7,7,5-2-0,160,256,62.5,1556,11,4.3,4,1.6,78,42.4,52,6.1,6.23,9.7,222.3,87.3,56.0,8,50,3.03,5.7,5.86,3,3,
,Team Totals,,,7,7,5-2-0,160,256,62.5,1506,11,4.3,4,1.6,78,42.4,52,6.1,6.23,9.7,215.1,87.3,,8,50,3.03,5.7,5.86,3,3,
