Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,210.0,90.0,42.9%,15.0,9.0,60.0%,56.0,27.0,48.2%
Opp. Stats,199.0,77.0,38.7%,19.0,12.0,63.2%,62.0,42.0,67.7%
Lg Rank Offense,,,9,,,9,,,21
Lg Rank Defense,,,17,,,27,,,32
