Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,348,5193,989.0,5.3,26,10,291,309.0,542,3587,21,16,6.2,177.0,406,1606,15,4.0,82.0,129.0,1141.0,32.0,193.0,30.1,13.0,Own 30.5,2:22,5.26,26.8,1.65
Opp. Stats,405,6141,1067.0,5.8,33,20,343,324.0,545,3888,24,13,6.7,193.0,485,2253,16,4.6,118.0,119.0,965.0,32.0,194.0,36.6,16.5,Own 30.0,2:38,5.7,31.5,1.92
Lg Rank Offense,14,15,,,12,8,17,,10,12,16,14,18.0,,26,27,8,21.0,,,,,,17.0,21.0,20,26,23.0,20.0,18.0
Lg Rank Defense,27,32,,,8,1,30,,28,27,19,24,27.0,,25,30,23,31.0,,,,,,6.0,12.0,11,23,24.0,28.0,24.0
