Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 9,12:59PM ET,boxscore,W,,1-0,@,St. Louis Rams,27.0,13.0,21.0,385.0,199.0,186.0,2.0,16.0,238.0,162.0,76.0,2.0,8.69,10.61,-6.93
2,Sun,September 16,1:02PM ET,boxscore,L,,1-1,,Houston Texans,21.0,34.0,17.0,353.0,287.0,66.0,3.0,19.0,346.0,227.0,119.0,1.0,0.59,-3.86,-6.67
3,Sun,September 23,4:15PM ET,boxscore,W,,2-1,@,Atlanta Falcons,27.0,20.0,24.0,313.0,138.0,175.0,,21.0,442.0,351.0,91.0,2.0,15.67,-9.87,4.43
4,Sun,September 30,4:06PM ET,boxscore,L,,2-2,,Tampa Bay Buccaneers,7.0,20.0,13.0,236.0,137.0,99.0,2.0,22.0,365.0,176.0,189.0,1.0,-16.61,-1.72,1.63
5,Sun,October 7,1:03PM ET,boxscore,W,,3-2,@,New Orleans Saints,16.0,13.0,12.0,243.0,155.0,88.0,1.0,23.0,341.0,252.0,89.0,2.0,-4.14,-1.1,7.95
6,Sun,October 14,4:05PM ET,boxscore,W,,4-2,@,Arizona Cardinals,25.0,10.0,14.0,374.0,193.0,181.0,,10.0,255.0,159.0,96.0,5.0,-1.53,19.39,-7.94
7,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
8,Sun,October 28,1:02PM ET,boxscore,L,,4-3,,Indianapolis Colts,7.0,31.0,20.0,293.0,185.0,108.0,3.0,23.0,395.0,264.0,131.0,1.0,-6.8,-12.52,-3.99
9,Sun,November 4,1:02PM ET,boxscore,L,,4-4,@,Tennessee Titans,7.0,20.0,15.0,191.0,113.0,78.0,2.0,20.0,236.0,96.0,140.0,4.0,-17.58,5.37,-2.48
10,Sun,November 11,1:03PM ET,boxscore,L,,4-5,,Atlanta Falcons,13.0,20.0,10.0,235.0,145.0,90.0,2.0,12.0,277.0,189.0,88.0,1.0,-16.28,10.34,-1.06
11,Sun,November 18,1:02PM ET,boxscore,L,,4-6,@,Green Bay Packers,17.0,31.0,21.0,382.0,251.0,131.0,3.0,18.0,317.0,214.0,103.0,,-0.45,-7.9,-5.1
12,Sun,November 25,1:03PM ET,boxscore,L,,4-7,,New Orleans Saints,6.0,31.0,11.0,195.0,152.0,43.0,4.0,22.0,373.0,260.0,113.0,1.0,-21.2,-8.64,3.11
13,Sun,December 2,1:03PM ET,boxscore,W,,5-7,,San Francisco 49ers,31.0,14.0,20.0,323.0,157.0,166.0,2.0,12.0,195.0,136.0,59.0,6.0,-0.34,26.65,-5.55
14,Sun,December 9,1:03PM ET,boxscore,L,,5-8,@,Jacksonville Jaguars,6.0,37.0,10.0,149.0,99.0,50.0,2.0,24.0,427.0,249.0,178.0,1.0,-28.05,-9.43,7.19
15,Sun,December 16,1:02PM ET,boxscore,W,,6-8,,Seattle Seahawks,13.0,10.0,15.0,322.0,208.0,114.0,,18.0,282.0,238.0,44.0,1.0,-2.08,2.83,2.56
16,Sat,December 22,8:15PM ET,boxscore,L,,6-9,,Dallas Cowboys,13.0,20.0,12.0,216.0,147.0,69.0,1.0,25.0,405.0,257.0,148.0,1.0,-6.16,-6.24,5.18
17,Sun,December 30,1:02PM ET,boxscore,W,,7-9,@,Tampa Bay Buccaneers,31.0,23.0,20.0,349.0,169.0,180.0,2.0,17.0,303.0,196.0,107.0,1.0,7.49,1.79,2.55
