Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Russell Wilson,32.0,QB,1,1,0-1-0,11,27,40.7,174,2,7.4,1,3.7,5,28.1,51,6.4,6.26,15.8,174.0,72.1,5,32,15.63,4.44,4.28,0,0,
,Team Totals,,,1,1,0-1-0,11,27,40.7,142,2,7.4,1,3.7,5,28.1,51,6.4,6.26,15.8,142.0,72.1,5,32,15.63,4.44,4.28,0,0,
