Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,377,5830,1102.0,5.3,31,13,339,405.0,623,4087,23,18,6.2,193.0,442,1743,15,3.9,110.0,104.0,819.0,36.0,203.0,29.1,15.3,Own 26.4,2:03,5.57,28.4,1.62
Opp. Stats,430,6426,1148.0,5.6,26,11,365,394.0,633,4273,36,15,6.4,239.0,478,2153,10,4.5,100.0,123.0,1049.0,26.0,203.0,36.0,11.8,Own 27.3,2:42,5.8,31.6,1.99
Lg Rank Offense,13,12,,,29,28,7,,6,12,20,26,19.0,,11,14,10,21.0,,,,,,27.0,4.0,23,32,20.0,24.0,23.0
Lg Rank Defense,28,30,,,10,11,30,,28,28,31,10,15.0,,30,32,10,28.0,,,,,,15.0,16.0,14,25,23.0,25.0,22.0
