Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Taylor Heinicke,27.0,QB,1,1,0-1-0,26,44,59.1,306,1,2.3,1,2.3,15,43.5,36,7.0,6.39,11.8,306.0,78.4,2,17,4.35,6.28,5.74,0,0,
,Team Totals,,,1,1,0-1-0,26,44,59.1,289,1,2.3,1,2.3,15,43.5,36,7.0,6.39,11.8,289.0,78.4,2,17,4.35,6.28,5.74,0,0,
