Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,218.0,81.0,37.2%,22.0,13.0,59.1%,39.0,20.0,51.3%
Opp. Stats,208.0,98.0,47.1%,10.0,6.0,60.0%,52.0,34.0,65.4%
Lg Rank Offense,,,20,,,9,,,17
Lg Rank Defense,,,32,,,26,,,32
