Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Cleo Lemon,28.0,QB,9,7,1-6-0,173,309,56.0,1773,6,1.9,6,1.9,87,39.8,64.0,5.7,5.25,10.2,197.0,71.0,45.5,25,166,7.49,4.81,4.36,1,1,
2.0,Trent Green,37.0,QB,5,5,0-5-0,85,141,60.3,987,5,3.5,7,5.0,50,44.6,43.0,7.0,5.48,11.6,197.4,72.6,44.7,7,53,4.73,6.31,4.86,0,0,
3.0,John Beck,26.0,QB,5,4,0-4-0,60,107,56.1,559,1,0.9,3,2.8,23,42.7,22.0,5.2,4.15,9.3,111.8,62.0,13.3,10,69,8.55,4.19,3.21,0,0,
4.0,Marty Booker,31.0,WR,15,15,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,25.7,0,0,0.0,0.0,0.0,0,0,
,Team Totals,,,16,16,1-15-0,318,558,57.0,3031,12,2.2,16,2.9,160,41.5,64.0,5.9,5.09,10.4,189.4,69.6,,42,288,7.0,5.05,4.25,1,1,
