Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,216.0,69.0,31.9%,19.0,7.0,36.8%,32.0,13.0,40.6%
Opp. Stats,236.0,101.0,42.8%,10.0,4.0,40.0%,56.0,27.0,48.2%
Lg Rank Offense,,,29,,,25,,,31
Lg Rank Defense,,,23,,,11,,,8
