Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 3,1:00PM ET,boxscore,W,,1-0,@,Kansas City Chiefs,27.0,14.0,20.0,386.0,267.0,119.0,2.0,17.0,280.0,206.0,74.0,1.0,-0.41,7.06,4.02
2,Sun,September 10,1:00PM ET,boxscore,L,,1-1,,Oakland Raiders,31.0,38.0,28.0,462.0,351.0,111.0,3.0,21.0,359.0,207.0,152.0,,14.23,-18.08,-2.67
3,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
4,Mon,September 25,9:00PM ET,boxscore,W,,2-1,,Jacksonville Jaguars,43.0,14.0,21.0,533.0,440.0,93.0,1.0,18.0,286.0,189.0,97.0,2.0,19.38,7.56,1.07
5,Sun,October 1,1:01PM ET,boxscore,W,,3-1,@,Buffalo Bills,18.0,16.0,14.0,265.0,184.0,81.0,1.0,21.0,385.0,215.0,170.0,,4.84,-7.0,2.7
6,Sun,October 8,1:02PM ET,boxscore,L,,3-2,@,New England Patriots,16.0,24.0,27.0,408.0,324.0,84.0,3.0,19.0,301.0,183.0,118.0,,4.5,-8.02,-6.39
7,Sun,October 15,4:05PM ET,boxscore,W,,4-2,@,Seattle Seahawks,37.0,24.0,28.0,499.0,280.0,219.0,1.0,21.0,317.0,252.0,65.0,3.0,25.03,-1.69,-6.98
8,Sun,October 22,1:00PM ET,boxscore,W,,5-2,,New England Patriots,30.0,23.0,20.0,398.0,268.0,130.0,1.0,24.0,386.0,231.0,155.0,1.0,19.68,-12.39,-0.68
9,Sun,October 29,2:00PM ET,boxscore,W,,6-2,,Detroit Lions,30.0,18.0,24.0,420.0,281.0,139.0,5.0,18.0,328.0,174.0,154.0,4.0,1.17,15.6,-2.42
10,Sun,November 5,1:02PM ET,boxscore,L,,6-3,@,Chicago Bears,24.0,27.0,20.0,371.0,281.0,90.0,2.0,20.0,370.0,227.0,143.0,,-1.1,-7.91,1.93
11,Sun,November 12,8:35PM ET,boxscore,W,,7-3,,New York Jets,23.0,15.0,25.0,358.0,210.0,148.0,1.0,22.0,367.0,271.0,96.0,2.0,7.69,-6.99,5.66
12,Sun,November 19,1:02PM ET,boxscore,L,,7-4,@,Green Bay Packers,24.0,26.0,25.0,338.0,267.0,71.0,2.0,25.0,432.0,287.0,145.0,1.0,11.56,-14.51,-7.6
13,Sun,November 26,4:15PM ET,boxscore,L,,7-5,,Miami Dolphins,14.0,17.0,19.0,353.0,209.0,144.0,1.0,17.0,253.0,171.0,82.0,,2.58,-3.2,0.6
14,Sun,December 3,4:15PM ET,boxscore,L,,7-6,@,New York Jets,17.0,27.0,21.0,375.0,326.0,49.0,3.0,26.0,491.0,280.0,211.0,1.0,-2.78,-15.14,9.58
15,Mon,December 11,9:00PM ET,boxscore,W,,8-6,,Buffalo Bills,44.0,20.0,20.0,237.0,116.0,121.0,,16.0,294.0,228.0,66.0,3.0,5.25,17.92,4.85
16,Sun,December 17,4:16PM ET,boxscore,W,,9-6,@,Miami Dolphins,20.0,13.0,20.0,327.0,195.0,132.0,2.0,14.0,272.0,132.0,140.0,3.0,4.82,1.97,-1.51
17,Sun,December 24,4:15PM ET,boxscore,W,,10-6,,Minnesota Vikings,31.0,10.0,25.0,411.0,283.0,128.0,1.0,11.0,236.0,169.0,67.0,1.0,18.43,6.89,-6.56
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Wild Card,Sat,December 30,12:33PM ET,boxscore,L,OT,10-7,@,Miami Dolphins,17.0,23.0,14.0,293.0,194.0,99.0,,26.0,434.0,176.0,258.0,3.0,-2.63,-0.97,-3.14
