Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Travis Kelce,30.0,TE,16,16,1,4,1,1,100.0,4.0,4.0,0.3,0.1,136,97,1229,12.7,5,65,64.0,47.0,6.1,76.8,71.3,9.0,98,12.6,1233,6,1,"PB,AP-2"
2.0,Tyreek Hill,25.0,WR,12,12,8,23,0,1,50.0,5.0,2.9,1.9,0.7,89,58,860,14.8,7,39,58.4,57.0,4.8,71.7,65.2,9.7,66,13.4,883,7,0,PB
3.0,Damien Williams,27.0,RB,11,6,111,498,5,22,46.8,91.0,4.5,45.3,10.1,37,30,213,7.1,2,10,43.2,32.0,2.7,19.4,81.1,5.8,141,5.0,711,7,1,
4.0,Sammy Watkins,26.0,WR,14,13,2,12,0,1,50.0,11.0,6.0,0.9,0.1,90,52,673,12.9,3,30,47.8,68.0,3.7,48.1,57.8,7.5,54,12.7,685,3,2,
5.0,LeSean McCoy,31.0,RB,13,9,101,465,4,24,46.5,39.0,4.6,35.8,7.8,34,28,181,6.5,1,6,44.1,23.0,2.2,13.9,82.4,5.3,129,5.0,646,5,3,
6.0,Mecole Hardman,21.0,WR,16,5,4,17,0,1,75.0,9.0,4.3,1.1,0.3,41,26,538,20.7,6,18,58.5,83.0,1.6,33.6,63.4,13.1,30,18.5,555,6,2,"PB,AP-2"
7.0,Demarcus Robinson,25.0,WR,16,10,0,0,0,0,,,,0.0,0.0,55,32,449,14.0,4,19,52.7,44.0,2.0,28.1,58.2,8.2,32,14.0,449,4,0,
8.0,Darrel Williams,24.0,RB,12,0,41,141,3,12,48.8,41.0,3.4,11.8,3.4,19,15,167,11.1,1,7,52.6,52.0,1.3,13.9,78.9,8.8,56,5.5,308,4,1,
9.0,Patrick Mahomes,24.0,QB,14,14,43,218,2,15,41.9,25.0,5.1,15.6,3.1,0,0,0,,0,0,,,0.0,0.0,,,43,5.1,218,2,3,"PB,AP OPoY-4"
10.0,Darwin Thompson,22.0,RB,12,0,37,128,1,9,54.1,12.0,3.5,10.7,3.1,10,9,43,4.8,0,2,50.0,19.0,0.8,3.6,90.0,4.3,46,3.7,171,1,0,
11.0,Byron Pringle,26.0,WR,16,0,0,0,0,0,,,,0.0,0.0,16,12,170,14.2,1,7,62.5,28.0,0.8,10.6,75.0,10.6,12,14.2,170,1,0,
12.0,Spencer Ware,28.0,RB,3,1,17,51,0,3,64.7,6.0,3.0,17.0,5.7,7,5,22,4.4,0,1,28.6,18.0,1.7,7.3,71.4,3.1,22,3.3,73,0,1,
13.0,Blake Bell,28.0,TE,15,7,0,0,0,0,,,,0.0,0.0,15,8,67,8.4,0,3,26.7,30.0,0.5,4.5,53.3,4.5,8,8.4,67,0,0,
14.0,Deon Yelder,24.0,TE,9,1,0,0,0,0,,,,0.0,0.0,4,3,50,16.7,0,2,50.0,24.0,0.3,5.6,75.0,12.5,3,16.7,50,0,0,
15.0,Anthony Sherman,31.0,RB,16,0,4,9,0,3,75.0,5.0,2.3,0.6,0.3,3,2,22,11.0,0,2,66.7,15.0,0.1,1.4,66.7,7.3,6,5.2,31,0,0,
16.0,De'Anthony Thomas,26.0,RB,6,0,1,4,0,1,100.0,4.0,4.0,0.7,0.2,2,1,6,6.0,0,0,50.0,6.0,0.2,1.0,50.0,3.0,2,5.0,10,0,2,
17.0,Matt Moore,35.0,QB,6,2,5,-1,0,0,0.0,3.0,-0.2,-0.2,0.8,0,0,0,,0,0,,,0.0,0.0,,,5,-0.2,-1,0,2,
,Team Totals,,,16,16,375,1569,16,93,48.3,91.0,4.2,98.1,23.4,558,378,4690,12.4,30,211,54.1,83.0,23.6,293.1,67.7,8.4,753,8.3,6259,46,18,
