Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Aaron Brooks,29.0,QB,13,13,3-10-0,240,431,55.7,2882,13,3.0,17,3.9,145,42.0,66,6.7,5.52,12.0,221.7,70.0,33,202,7.11,5.78,4.69,1,2,
2.0,Todd Bouman,33.0,QB,16,3,0-3-0,68,122,55.7,722,2,1.6,7,5.7,38,41.5,43,5.9,3.66,10.6,45.1,54.7,8,59,6.15,5.1,2.98,0,0,
,Team Totals,,,16,16,3-13-0,308,553,55.7,3343,15,2.7,24,4.3,183,41.9,66,6.5,5.11,11.7,208.9,66.6,41,261,6.9,5.63,4.31,1,2,
