Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Tim Couch,25.0,QB,14,14,8-6-0,273,443,61.6,2842,18,4.1,18,4.1,129,40.6,78.0,6.4,5.4,10.4,203.0,76.8,30,213,6.34,5.56,4.61,3,4,
2.0,Kelly Holcomb,29.0,QB,4,2,1-1-0,64,106,60.4,790,8,7.5,4,3.8,42,50.5,44.0,7.5,7.26,12.3,197.5,92.9,5,40,4.5,6.76,6.58,1,1,
3.0,Kevin Johnson,26.0,WR,16,15,,1,2,50.0,33,1,50.0,0,0.0,1,50.0,33.0,16.5,26.5,33.0,2.1,135.4,0,0,0.0,16.5,26.5,0,0,
4.0,Frisman Jackson,23.0,WR,7,0,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,0,0,0.0,0.0,0.0,0,0,
,Team Totals,,,16,16,9-7-0,338,552,61.2,3412,27,4.9,22,4.0,172,42.4,78.0,6.6,5.82,10.8,213.3,80.5,35,253,5.96,5.81,5.05,4,5,
