Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 8,1:04PM ET,boxscore,L,,0-1,,Kansas City Chiefs,39.0,40.0,24.0,411.0,352.0,59.0,1.0,24.0,470.0,276.0,194.0,1.0,15.18,-17.94,1.15
2,Sun,September 15,1:03PM ET,boxscore,W,,1-1,,Cincinnati Bengals,20.0,7.0,15.0,265.0,190.0,75.0,,28.0,357.0,201.0,156.0,3.0,-2.7,5.83,8.7
3,Sun,September 22,1:03PM ET,boxscore,W,OT,2-1,@,Tennessee Titans,31.0,28.0,26.0,403.0,311.0,92.0,4.0,13.0,187.0,101.0,86.0,,4.38,1.78,-2.31
4,Sun,September 29,1:01PM ET,boxscore,L,OT,2-2,@,Pittsburgh Steelers,13.0,16.0,13.0,245.0,122.0,123.0,2.0,21.0,358.0,265.0,93.0,2.0,-10.46,-0.09,7.55
5,Sun,October 6,8:36PM ET,boxscore,L,,2-3,,Baltimore Ravens,21.0,26.0,21.0,433.0,371.0,62.0,5.0,18.0,409.0,208.0,201.0,1.0,-3.26,-7.54,2.8
6,Sun,October 13,1:01PM ET,boxscore,L,,2-4,@,Tampa Bay Buccaneers,3.0,17.0,11.0,194.0,134.0,60.0,1.0,22.0,380.0,194.0,186.0,1.0,-15.9,-2.99,6.08
7,Sun,October 20,4:05PM ET,boxscore,W,,3-4,,Houston Texans,34.0,17.0,14.0,230.0,141.0,89.0,,17.0,354.0,265.0,89.0,2.0,-0.65,-1.19,13.3
8,Sun,October 27,1:02PM ET,boxscore,W,,4-4,@,New York Jets,24.0,21.0,18.0,334.0,279.0,55.0,,14.0,241.0,175.0,66.0,3.0,4.55,4.46,-4.4
9,Sun,November 3,1:03PM ET,boxscore,L,,4-5,,Pittsburgh Steelers,20.0,23.0,9.0,193.0,157.0,36.0,3.0,25.0,391.0,255.0,136.0,1.0,-12.53,-0.4,7.43
10,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
11,Sun,November 17,1:02PM ET,boxscore,W,,5-5,@,Cincinnati Bengals,27.0,20.0,22.0,382.0,242.0,140.0,1.0,14.0,350.0,248.0,102.0,1.0,11.11,-3.22,-2.15
12,Sun,November 24,1:02PM ET,boxscore,W,,6-5,@,New Orleans Saints,24.0,15.0,17.0,339.0,176.0,163.0,2.0,19.0,383.0,309.0,74.0,6.0,-9.54,24.17,-0.8
13,Sun,December 1,1:04PM ET,boxscore,L,,6-6,,Carolina Panthers,6.0,13.0,14.0,258.0,118.0,140.0,5.0,11.0,234.0,89.0,145.0,2.0,-16.46,11.91,-1.47
14,Sun,December 8,1:03PM ET,boxscore,W,,7-6,@,Jacksonville Jaguars,21.0,20.0,21.0,417.0,244.0,173.0,2.0,13.0,211.0,54.0,157.0,,6.04,5.68,-9.76
15,Sun,December 15,1:02PM ET,boxscore,L,,7-7,,Indianapolis Colts,23.0,28.0,18.0,349.0,253.0,96.0,,20.0,417.0,274.0,143.0,2.0,2.16,-11.14,3.69
16,Sun,December 22,4:15PM ET,boxscore,W,,8-7,@,Baltimore Ravens,14.0,13.0,19.0,256.0,193.0,63.0,1.0,16.0,275.0,129.0,146.0,1.0,3.44,-3.33,0.81
17,Sun,December 29,1:02PM ET,boxscore,W,,9-7,,Atlanta Falcons,24.0,16.0,17.0,318.0,129.0,189.0,4.0,16.0,331.0,226.0,105.0,3.0,-6.52,8.3,3.27
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Wild Card,Sun,January 5,1:01PM ET,boxscore,L,,9-8,@,Pittsburgh Steelers,33.0,36.0,21.0,447.0,409.0,38.0,1.0,30.0,432.0,343.0,89.0,3.0,6.17,-9.83,2.91
