Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 7,1:04PM ET,boxscore,W,,1-0,,New England Patriots,31.0,0.0,23.0,322.0,215.0,107.0,2.0,16.0,239.0,134.0,105.0,4.0,3.8,19.21,1.22
2,Sun,September 14,1:03PM ET,boxscore,W,,2-0,@,Jacksonville Jaguars,38.0,17.0,20.0,371.0,328.0,43.0,,20.0,287.0,192.0,95.0,,20.05,-3.7,3.22
3,Sun,September 21,8:36PM ET,boxscore,L,,2-1,@,Miami Dolphins,7.0,17.0,8.0,118.0,77.0,41.0,3.0,23.0,313.0,147.0,166.0,3.0,-23.25,7.56,8.03
4,Sun,September 28,1:02PM ET,boxscore,L,,2-2,,Philadelphia Eagles,13.0,23.0,15.0,308.0,287.0,21.0,1.0,19.0,335.0,159.0,176.0,,-4.23,-9.07,1.4
5,Sun,October 5,1:02PM ET,boxscore,W,OT,3-2,,Cincinnati Bengals,22.0,16.0,17.0,257.0,177.0,80.0,,18.0,279.0,212.0,67.0,2.0,-8.55,11.91,0.84
6,Sun,October 12,4:15PM ET,boxscore,L,,3-3,@,New York Jets,3.0,30.0,15.0,193.0,140.0,53.0,4.0,13.0,233.0,115.0,118.0,,-28.1,-2.59,1.08
7,Sun,October 19,4:15PM ET,boxscore,W,,4-3,,Washington Redskins,24.0,7.0,25.0,432.0,236.0,196.0,2.0,8.0,169.0,110.0,59.0,1.0,4.33,18.32,-5.91
8,Sun,October 26,8:30PM ET,boxscore,L,,4-4,@,Kansas City Chiefs,5.0,38.0,15.0,266.0,133.0,133.0,7.0,22.0,375.0,275.0,100.0,,-25.87,-13.53,6.24
9,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
10,Sun,November 9,4:15PM ET,boxscore,L,,4-5,@,Dallas Cowboys,6.0,10.0,15.0,185.0,85.0,100.0,2.0,14.0,236.0,114.0,122.0,,-19.83,12.34,1.65
11,Sun,November 16,1:01PM ET,boxscore,L,,4-6,,Houston Texans,10.0,12.0,17.0,335.0,153.0,182.0,1.0,12.0,245.0,211.0,34.0,1.0,-5.49,9.14,-5.97
12,Sun,November 23,1:02PM ET,boxscore,L,,4-7,,Indianapolis Colts,14.0,17.0,16.0,228.0,118.0,110.0,1.0,21.0,326.0,223.0,103.0,1.0,-1.98,-1.05,-0.2
13,Sun,November 30,1:02PM ET,boxscore,W,,5-7,@,New York Giants,24.0,7.0,23.0,403.0,252.0,151.0,,10.0,222.0,198.0,24.0,1.0,9.87,14.69,-4.16
14,Sun,December 7,4:15PM ET,boxscore,W,,6-7,,New York Jets,17.0,6.0,19.0,256.0,53.0,203.0,2.0,14.0,215.0,127.0,88.0,1.0,0.54,10.66,3.22
15,Sun,December 14,1:03PM ET,boxscore,L,,6-8,@,Tennessee Titans,26.0,28.0,13.0,241.0,152.0,89.0,1.0,23.0,349.0,263.0,86.0,1.0,-7.75,1.34,1.17
16,Sun,December 21,1:02PM ET,boxscore,L,,6-9,,Miami Dolphins,3.0,20.0,11.0,177.0,104.0,73.0,4.0,11.0,169.0,37.0,132.0,2.0,-28.5,17.82,-3.02
17,Sat,December 27,1:35PM ET,boxscore,L,,6-10,@,New England Patriots,0.0,31.0,16.0,256.0,174.0,82.0,4.0,26.0,321.0,190.0,131.0,1.0,-24.77,-10.99,6.55
