Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 8,8:30PM ET,boxscore,L,,0-1,@,Dallas Cowboys,31.0,36.0,21.0,478.0,428.0,50.0,6.0,22.0,331.0,244.0,87.0,1.0,-4.53,9.93,-13.06
2,Sun,September 15,4:25PM ET,boxscore,L,,0-2,,Denver Broncos,23.0,41.0,28.0,376.0,353.0,23.0,4.0,23.0,414.0,307.0,107.0,1.0,2.15,-9.74,-8.62
3,Sun,September 22,1:03PM ET,boxscore,L,,0-3,@,Carolina Panthers,0.0,38.0,10.0,150.0,90.0,60.0,3.0,27.0,402.0,208.0,194.0,2.0,-23.56,-13.72,-1.2
4,Sun,September 29,1:02PM ET,boxscore,L,,0-4,@,Kansas City Chiefs,7.0,31.0,11.0,298.0,200.0,98.0,3.0,21.0,390.0,288.0,102.0,3.0,-16.36,2.7,-11.56
5,Sun,October 6,1:02PM ET,boxscore,L,,0-5,,Philadelphia Eagles,21.0,36.0,21.0,383.0,330.0,53.0,4.0,28.0,439.0,299.0,140.0,,-5.7,-14.05,2.67
6,Thu,October 10,8:29PM ET,boxscore,L,,0-6,@,Chicago Bears,21.0,27.0,21.0,355.0,232.0,123.0,3.0,26.0,372.0,262.0,110.0,,2.76,-10.8,1.49
7,Mon,October 21,8:40PM ET,boxscore,W,,1-6,,Minnesota Vikings,23.0,7.0,17.0,257.0,193.0,64.0,1.0,13.0,206.0,176.0,30.0,3.0,-7.36,21.6,1.65
8,Sun,October 27,1:02PM ET,boxscore,W,,2-6,@,Philadelphia Eagles,15.0,7.0,16.0,325.0,237.0,88.0,1.0,15.0,200.0,152.0,48.0,3.0,-10.87,18.64,2.16
9,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
10,Sun,November 10,1:03PM ET,boxscore,W,,3-6,,Oakland Raiders,24.0,20.0,19.0,251.0,118.0,133.0,3.0,12.0,213.0,106.0,107.0,2.0,-8.05,21.11,-6.39
11,Sun,November 17,4:25PM ET,boxscore,W,,4-6,,Green Bay Packers,27.0,13.0,19.0,334.0,256.0,78.0,1.0,16.0,394.0,339.0,55.0,3.0,3.95,5.98,2.41
12,Sun,November 24,4:25PM ET,boxscore,L,,4-7,,Dallas Cowboys,21.0,24.0,22.0,356.0,154.0,202.0,1.0,24.0,311.0,204.0,107.0,1.0,-1.69,-3.05,3.65
13,Sun,December 1,8:31PM ET,boxscore,W,,5-7,@,Washington Redskins,24.0,17.0,16.0,286.0,206.0,80.0,1.0,18.0,323.0,184.0,139.0,1.0,1.44,4.68,0.44
14,Sun,December 8,4:25PM ET,boxscore,L,,5-8,@,San Diego Chargers,14.0,37.0,18.0,333.0,241.0,92.0,3.0,25.0,388.0,244.0,144.0,1.0,-7.82,-17.83,1.03
15,Sun,December 15,1:03PM ET,boxscore,L,,5-9,,Seattle Seahawks,0.0,23.0,12.0,181.0,156.0,25.0,5.0,21.0,327.0,193.0,134.0,1.0,-24.75,2.0,-0.46
16,Sun,December 22,4:05PM ET,boxscore,W,OT,6-9,@,Detroit Lions,23.0,20.0,15.0,279.0,238.0,41.0,2.0,24.0,355.0,207.0,148.0,3.0,-9.76,11.36,1.31
17,Sun,December 29,1:04PM ET,boxscore,W,,7-9,,Washington Redskins,20.0,6.0,14.0,278.0,156.0,122.0,3.0,12.0,251.0,160.0,91.0,4.0,-17.58,34.53,-4.69
