Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Josh Jacobs,27.0,RB,6,6,111,414,8,26,48.6,19.0,3.7,69.0,18.5,20,16,179,11.2,0,6,55.0,31.0,2.7,29.8,80.0,9.0,127,4.7,593,8,1,
2.0,Tucker Kraft,25.0,TE,6,6,1,3,0,0,0.0,3.0,3.0,0.5,0.2,32,23,326,14.2,4,16,65.6,57.0,3.8,54.3,71.9,10.2,24,13.7,329,4,0,
3.0,Romeo Doubs,25.0,WR,6,6,0,0,0,0,,,,0.0,0.0,36,24,306,12.8,4,18,58.3,48.0,4.0,51.0,66.7,8.5,24,12.8,306,4,0,
4.0,Matthew Golden,22.0,WR,6,3,8,45,0,3,87.5,9.0,5.6,7.5,1.3,23,18,249,13.8,0,10,60.9,46.0,3.0,41.5,78.3,10.8,26,11.3,294,0,0,
5.0,Dontayvion Wicks,24.0,WR,6,4,0,0,0,0,,,,0.0,0.0,20,13,134,10.3,0,9,65.0,16.0,2.2,22.3,65.0,6.7,13,10.3,134,0,0,
6.0,Emanuel Wilson,26.0,RB,6,0,24,101,0,4,50.0,13.0,4.2,16.8,4.0,5,5,31,6.2,0,2,40.0,25.0,0.8,5.2,100.0,6.2,29,4.6,132,0,0,
7.0,Jordan Love,27.0,QB,6,6,24,110,0,8,62.5,25.0,4.6,18.3,4.0,0,0,0,,0,0,,,0.0,0.0,,,24,4.6,110,0,3,
8.0,Savion Williams,24.0,WR,6,0,6,27,0,1,50.0,16.0,4.5,4.5,1.0,4,4,23,5.8,0,0,25.0,16.0,0.7,3.8,100.0,5.8,10,5.0,50,0,0,
9.0,Luke Musgrave,25.0,TE,6,4,0,0,0,0,,,,0.0,0.0,6,5,49,9.8,0,2,83.3,23.0,0.8,8.2,83.3,8.2,5,9.8,49,0,0,
10.0,Malik Heath,25.0,WR,6,0,0,0,0,0,,,,0.0,0.0,2,2,46,23.0,0,1,100.0,37.0,0.3,7.7,100.0,23.0,2,23.0,46,0,0,
11.0,Jayden Reed,25.0,WR,2,1,0,0,0,0,,,,0.0,0.0,5,3,45,15.0,1,2,40.0,26.0,1.5,22.5,60.0,9.0,3,15.0,45,1,0,
12.0,Chris Brooks,25.0,RB,6,0,2,2,0,0,0.0,1.0,1.0,0.3,0.3,7,5,30,6.0,0,0,0.0,16.0,0.8,5.0,71.4,4.3,7,4.6,32,0,0,
13.0,John FitzPatrick,25.0,TE,6,0,0,0,0,0,,,,0.0,0.0,4,4,20,5.0,1,1,75.0,9.0,0.7,3.3,100.0,5.0,4,5.0,20,1,0,
14.0,Bo Melton,26.0,CB,5,0,1,3,0,0,0.0,3.0,3.0,0.6,0.2,0,0,0,,0,0,,,0.0,0.0,,,1,3.0,3,0,0,
,Team Totals,,,6,6,177,705,8,42,51.4,25.0,4.0,117.5,29.5,164,122,1438,11.8,10,67,57.9,57.0,20.3,239.7,74.4,8.8,299,7.2,2143,18,4,
