Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 16_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 22_level_0,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
1.0,Artie Burns,22.0,RCB,1,1,0,0,0,0,2,0,0,0,0,0,0.0,3,2,1,0.0,0.0,0,
2.0,Sean Davis,24.0,SS,1,1,0,0,0,0,0,0,0,0,0,0,0.0,12,9,3,0.0,0.0,0,
3.0,Bud Dupree,24.0,LOLB,1,1,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0.0,0.0,0,
4.0,Joe Haden,28.0,LCB,1,1,0,0,0,0,1,0,0,0,0,0,0.0,4,4,0,0.0,0.0,0,
5.0,Javon Hargrave,24.0,NT,1,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
6.0,Cameron Heyward,28.0,LDE,1,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1.0,0.0,0,
7.0,Mike Mitchell,30.0,FS,1,1,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0.0,0.0,0,
8.0,Ben Roethlisberger,35.0,QB,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
9.0,Sean Spence,27.0,LB,1,1,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0.0,1.0,0,
10.0,Stephon Tuitt,24.0,RDE,1,1,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0.0,1.0,0,
11.0,T.J. Watt,23.0,ROLB,1,1,0,0,0,0,1,0,0,0,0,0,0.0,2,1,1,0.0,2.0,0,
12.0,Vince Williams,28.0,RILB,1,1,0,0,0,0,0,0,0,0,0,0,0.0,10,6,4,0.0,0.0,0,
13.0,Tyson Alualu,30.0,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
14.0,L.J. Fort,27.0,LB,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
15.0,Robert Golden,27.0,DB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0.0,0.0,0,
16.0,Mike Hilton,23.0,DB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0.0,0.0,0,
17.0,Fitzgerald Toussaint,27.0,RB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
18.0,Leterrius Walton,25.0,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0,
,Team Totals,,,1,1,0,0,0,0,5,0,1,0,0,0,0.0,58,40,18,1.0,4.0,0,
