Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 11,4:20PM ET,boxscore,L,,0-1,@,San Diego Chargers,17.0,24.0,10.0,187.0,28.0,159.0,1.0,31.0,407.0,330.0,77.0,2.0,-8.04,-8.34,7.38
2,Sun,September 18,1:05PM ET,boxscore,L,,0-2,,Tampa Bay Buccaneers,20.0,24.0,25.0,398.0,212.0,186.0,1.0,19.0,335.0,230.0,105.0,1.0,13.95,-8.91,-8.24
3,Sun,September 25,1:05PM ET,boxscore,L,OT,0-3,,Detroit Lions,23.0,26.0,16.0,321.0,189.0,132.0,,19.0,358.0,338.0,20.0,,-4.46,-4.23,5.63
4,Sun,October 2,1:02PM ET,boxscore,L,,0-4,@,Kansas City Chiefs,17.0,22.0,17.0,341.0,190.0,151.0,1.0,15.0,350.0,247.0,103.0,,2.23,-4.53,-4.41
5,Sun,October 9,1:05PM ET,boxscore,W,,1-4,,Arizona Cardinals,34.0,10.0,20.0,332.0,160.0,172.0,1.0,18.0,291.0,214.0,77.0,4.0,5.24,21.76,0.66
6,Sun,October 16,8:30PM ET,boxscore,L,,1-5,@,Chicago Bears,10.0,39.0,15.0,286.0,233.0,53.0,,22.0,377.0,258.0,119.0,1.0,-7.93,-9.9,-11.68
7,Sun,October 23,4:15PM ET,boxscore,L,,1-6,,Green Bay Packers,27.0,33.0,22.0,435.0,217.0,218.0,2.0,25.0,421.0,307.0,114.0,1.0,9.1,-18.22,0.22
8,Sun,October 30,1:03PM ET,boxscore,W,,2-6,@,Carolina Panthers,24.0,21.0,22.0,361.0,229.0,132.0,1.0,21.0,405.0,265.0,140.0,2.0,8.36,-7.56,1.59
9,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
10,Mon,November 14,8:40PM ET,boxscore,L,,2-7,@,Green Bay Packers,7.0,45.0,14.0,266.0,162.0,104.0,1.0,23.0,356.0,266.0,90.0,1.0,-11.17,-22.87,-0.14
11,Sun,November 20,1:05PM ET,boxscore,L,,2-8,,Oakland Raiders,21.0,27.0,20.0,311.0,187.0,124.0,5.0,22.0,301.0,139.0,162.0,1.0,-5.73,0.73,-0.87
12,Sun,November 27,1:02PM ET,boxscore,L,,2-9,@,Atlanta Falcons,14.0,24.0,12.0,226.0,162.0,64.0,,22.0,335.0,246.0,89.0,1.0,-8.27,-9.56,10.74
13,Sun,December 4,1:05PM ET,boxscore,L,,2-10,,Denver Broncos,32.0,35.0,27.0,489.0,360.0,129.0,3.0,13.0,336.0,186.0,150.0,2.0,1.29,4.29,-7.58
14,Sun,December 11,1:03PM ET,boxscore,L,,2-11,@,Detroit Lions,28.0,34.0,29.0,425.0,156.0,269.0,6.0,13.0,280.0,208.0,72.0,,-2.09,-1.79,-2.91
15,Sun,December 18,1:05PM ET,boxscore,L,,2-12,,New Orleans Saints,20.0,42.0,12.0,207.0,102.0,105.0,1.0,36.0,573.0,412.0,161.0,2.0,-7.43,-26.41,8.26
16,Sat,December 24,1:05PM ET,boxscore,W,,3-12,@,Washington Redskins,33.0,26.0,20.0,389.0,148.0,241.0,,23.0,397.0,256.0,141.0,2.0,13.67,-2.11,-5.68
17,Sun,January 1,1:05PM ET,boxscore,L,,3-13,,Chicago Bears,13.0,17.0,16.0,301.0,222.0,79.0,3.0,10.0,209.0,117.0,92.0,3.0,-19.55,18.48,-2.75
