Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Jeff Garcia,33.0,QB,13,13,5-8-0,225,392,57.4,2704,18,4.6,13,3.3,130,43.6,75,6.9,6.32,12.0,208.0,80.1,21,104,5.08,6.3,5.75,1,1,
2.0,Tim Rattay,26.0,QB,11,3,2-1-0,73,118,61.9,856,7,5.9,2,1.7,41,40.8,61,7.3,7.68,11.7,77.8,96.6,7,54,5.6,6.42,6.82,0,0,
3.0,Cedrick Wilson,25.0,WR,16,4,,1,1,100.0,6,0,0.0,0,0.0,0,100.0,6,6.0,6.0,6.0,0.4,91.7,0,0,0.0,6.0,6.0,0,0,
,Team Totals,,,16,16,7-9-0,299,511,58.5,3408,25,4.9,15,2.9,171,43.0,75,7.0,6.64,11.9,213.0,84.0,28,158,5.19,6.32,6.0,1,1,
