Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,193.0,72.0,37.3%,11.0,4.0,36.4%,48.0,31.0,64.6%
Opp. Stats,224.0,88.0,39.3%,31.0,13.0,41.9%,61.0,31.0,50.8%
Lg Rank Offense,,,23,,,32,,,3
Lg Rank Defense,,,14,,,3,,,4
