Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,229.0,88.0,38.4%,18.0,10.0,55.6%,56.0,22.0,39.3%
Opp. Stats,214.0,81.0,37.9%,13.0,5.0,38.5%,36.0,20.0,55.6%
Lg Rank Offense,,,20,,,12,,,30
Lg Rank Defense,,,11,,,5,,,22
