Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,226.0,72.0,31.9%,11.0,7.0,63.6%,50.0,21.0,42.0%
Opp. Stats,235.0,69.0,29.4%,17.0,5.0,29.4%,33.0,16.0,48.5%
Lg Rank Offense,,,27,,,4,,,29
Lg Rank Defense,,,2,,,3,,,13
