Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 16_level_0,Tackles,Tackles,Tackles,Tackles,Unnamed: 21_level_0,Unnamed: 22_level_0
Rk,Player,Age,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,Sfty,Awards
1.0,Gary Baxter,25.0,FS/RCB,16,16,3,41,0,34,12,0,0,0,0,0,1.0,83,71,12,6,0,
2.0,Marques Douglas,26.0,RDE,16,16,0,0,0,0,2,2,0,0,0,0,4.5,63,52,11,10,0,
3.0,Todd Heap,23.0,TE,16,16,0,0,0,0,0,1,1,0,0,0,0.0,1,1,0,0,0,"PB,AP-2"
4.0,Jamal Lewis,24.0,RB,16,16,0,0,0,0,0,0,8,1,0,0,0.0,0,0,0,0,0,"PB,AP-1,AP MVP-4,AP OPoY-1"
5.0,Ray Lewis,28.0,RILB,16,16,6,99,1,37,14,2,0,2,1,0,1.5,163,121,42,7,0,"PB,AP-1,AP MVP-6,AP DPoY-1,AP CPoY-6"
6.0,Jonathan Ogden,29.0,LT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,"PB,AP-1"
7.0,Travis Taylor,25.0,WR,16,16,0,0,0,0,0,0,0,1,-2,0,0.0,0,0,0,0,0,
8.0,Kelly Gregg,27.0,NT,16,15,0,0,0,0,0,0,0,1,0,0,3.0,80,63,17,9,0,
9.0,Ed Hartwell,25.0,LILB,16,15,1,26,0,26,5,1,0,0,0,0,3.0,94,67,27,7,0,
10.0,Chris McAlister,26.0,LCB,15,15,3,93,1,83,14,0,0,0,0,0,0.0,43,33,10,0,0,"PB,AP-1"
11.0,Edwin Mulitalo,29.0,LG,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,
12.0,Ed Reed,25.0,SS,16,15,7,132,1,54,15,1,1,0,0,0,1.0,71,59,12,8,0,"PB,AP-2"
13.0,Anthony Weaver,23.0,LDE,15,15,0,0,0,0,6,2,0,2,0,0,5.0,41,32,9,5,0,
14.0,Peter Boulware,29.0,ROLB,15,14,0,0,0,0,2,3,0,1,0,0,8.5,58,42,16,11,0,PB
15.0,Orlando Brown,33.0,RT,16,13,0,0,0,0,0,0,0,1,0,0,0.0,2,1,1,0,0,AP CPoY-3
16.0,Terry Jones,24.0,TE,16,13,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,
17.0,Alan Ricard,26.0,FB,16,13,0,0,0,0,0,0,0,1,50,1,0.0,0,0,0,0,0,
18.0,Adalius Thomas,26.0,LOLB,13,11,0,0,0,0,6,1,0,0,0,0,4.0,44,41,3,9,0,PB
19.0,Corey Fuller,32.0,RCB,14,10,0,0,0,0,5,0,0,0,0,0,0.0,36,31,5,0,0,
