Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 7,1:00PM ET,boxscore,W,,1-0,@,New England Patriots,20.0,13.0,21.0,389.0,333.0,56.0,1.0,18.0,336.0,276.0,60.0,1.0,7.21,-1.07,4.37
2,Mon,September 15,10:00PM ET,boxscore,L,,1-1,,Los Angeles Chargers,9.0,20.0,15.0,218.0,150.0,68.0,3.0,15.0,317.0,236.0,81.0,1.0,-16.29,-0.98,2.92
3,Sun,September 21,1:00PM ET,boxscore,L,,1-2,@,Washington Commanders,24.0,41.0,17.0,354.0,261.0,93.0,,17.0,400.0,199.0,201.0,1.0,1.89,-15.53,-6.14
4,Sun,September 28,4:25PM ET,boxscore,L,,1-3,,Chicago Bears,24.0,25.0,17.0,357.0,117.0,240.0,4.0,16.0,271.0,202.0,69.0,1.0,1.95,7.88,-9.15
5,Sun,October 5,1:00PM ET,boxscore,L,,1-4,@,Indianapolis Colts,6.0,40.0,22.0,296.0,190.0,106.0,2.0,24.0,317.0,221.0,96.0,,-5.21,-24.64,4.69
6,Sun,October 12,4:05PM ET,boxscore,W,,2-4,,Tennessee Titans,20.0,10.0,16.0,226.0,158.0,68.0,1.0,15.0,225.0,160.0,65.0,3.0,-3.0,11.81,2.48
7,Sun,October 19,1:00PM ET,boxscore,L,,2-5,@,Kansas City Chiefs,0.0,31.0,3.0,95.0,70.0,25.0,1.0,30.0,434.0,282.0,152.0,,-20.2,-19.79,10.92
8,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
9,Sun,November 2,4:05PM ET,preview,,,,,Jacksonville Jaguars,,,,,,,,,,,,,,,
10,Thu,November 6,8:15PM ET,preview,,,,@,Denver Broncos,,,,,,,,,,,,,,,
11,Mon,November 17,8:15PM ET,preview,,,,,Dallas Cowboys,,,,,,,,,,,,,,,
12,Sun,November 23,4:05PM ET,preview,,,,,Cleveland Browns,,,,,,,,,,,,,,,
13,Sun,November 30,4:25PM ET,preview,,,,@,Los Angeles Chargers,,,,,,,,,,,,,,,
14,Sun,December 7,4:05PM ET,preview,,,,,Denver Broncos,,,,,,,,,,,,,,,
15,Sun,December 14,1:00PM ET,preview,,,,@,Philadelphia Eagles,,,,,,,,,,,,,,,
16,Sun,December 21,4:25PM ET,preview,,,,@,Houston Texans,,,,,,,,,,,,,,,
17,Sun,December 28,1:00PM ET,preview,,,,,New York Giants,,,,,,,,,,,,,,,
18,Sun,January 4,1:00PM ET,preview,,,,,Kansas City Chiefs,,,,,,,,,,,,,,,
