Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 8,1:04PM ET,boxscore,L,,0-1,@,Carolina Panthers,7.0,10.0,15.0,289.0,212.0,77.0,1.0,15.0,265.0,120.0,145.0,,-6.68,4.38,-4.2
2,Sun,September 15,1:02PM ET,boxscore,L,,0-2,,Tampa Bay Buccaneers,0.0,25.0,12.0,173.0,118.0,55.0,1.0,17.0,279.0,205.0,74.0,,-25.3,0.76,-4.5
3,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
4,Mon,September 30,9:08PM ET,boxscore,W,,1-2,,Denver Broncos,34.0,23.0,14.0,230.0,146.0,84.0,2.0,30.0,403.0,306.0,97.0,3.0,-7.77,1.13,17.33
5,Sun,October 6,8:36PM ET,boxscore,W,,2-2,@,Cleveland Browns,26.0,21.0,18.0,409.0,208.0,201.0,1.0,21.0,433.0,371.0,62.0,5.0,7.54,3.26,-2.8
6,Sun,October 13,12:00PM ET,boxscore,L,,2-3,@,Indianapolis Colts,20.0,22.0,15.0,244.0,139.0,105.0,3.0,19.0,317.0,257.0,60.0,1.0,-5.8,2.91,1.83
7,Sun,October 20,1:02PM ET,boxscore,W,,3-3,,Jacksonville Jaguars,17.0,10.0,16.0,261.0,143.0,118.0,2.0,22.0,397.0,224.0,173.0,3.0,-7.13,9.84,2.43
8,Sun,October 27,1:02PM ET,boxscore,L,,3-4,,Pittsburgh Steelers,18.0,31.0,26.0,360.0,293.0,67.0,5.0,16.0,283.0,179.0,104.0,1.0,-3.51,-2.2,-10.09
9,Sun,November 3,1:05PM ET,boxscore,L,,3-5,@,Atlanta Falcons,17.0,20.0,15.0,340.0,187.0,153.0,2.0,14.0,241.0,115.0,126.0,1.0,-5.43,7.57,-4.5
10,Sun,November 10,1:02PM ET,boxscore,W,,4-5,,Cincinnati Bengals,38.0,27.0,21.0,325.0,163.0,162.0,2.0,20.0,372.0,249.0,123.0,4.0,7.67,6.17,-1.94
11,Sun,November 17,4:16PM ET,boxscore,L,,4-6,@,Miami Dolphins,7.0,26.0,10.0,157.0,91.0,66.0,1.0,17.0,337.0,221.0,116.0,,-19.74,-3.15,3.89
12,Sun,November 24,1:02PM ET,boxscore,W,,5-6,,Tennessee Titans,13.0,12.0,12.0,199.0,87.0,112.0,2.0,19.0,402.0,281.0,121.0,4.0,-18.43,13.33,7.92
13,Sun,December 1,1:02PM ET,boxscore,W,,6-6,@,Cincinnati Bengals,27.0,23.0,15.0,247.0,99.0,148.0,,25.0,381.0,303.0,78.0,2.0,-0.81,-0.16,-0.2
14,Sun,December 8,4:05PM ET,boxscore,L,,6-7,,New Orleans Saints,25.0,37.0,19.0,410.0,296.0,114.0,5.0,22.0,359.0,209.0,150.0,2.0,-4.88,-6.9,-4.33
15,Sun,December 15,1:02PM ET,boxscore,W,,7-7,@,Houston Texans,23.0,19.0,16.0,298.0,228.0,70.0,,15.0,277.0,182.0,95.0,2.0,2.78,8.64,-7.15
16,Sun,December 22,4:15PM ET,boxscore,L,,7-8,,Cleveland Browns,13.0,14.0,16.0,275.0,129.0,146.0,1.0,19.0,256.0,193.0,63.0,1.0,3.33,-3.44,-0.81
17,Sun,December 29,1:02PM ET,boxscore,L,,7-9,@,Pittsburgh Steelers,31.0,34.0,21.0,422.0,308.0,114.0,4.0,25.0,351.0,176.0,175.0,2.0,11.82,-7.19,-5.17
