Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,192.0,68.0,35.4%,10.0,4.0,40.0%,44.0,22.0,50.0%
Opp. Stats,213.0,82.0,38.5%,10.0,0.0,0.0%,39.0,18.0,46.2%
Lg Rank Offense,,,27,,,22,,,22
Lg Rank Defense,,,15,,,1,,,4
