Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,324,5035,957.0,5.3,27,11,288,327.0,515,3400,20,16,6.0,189.0,395,1635,11,4.1,79.0,123.0,1139.0,20.0,186.0,29.6,14.0,Own 28.0,2:31,5.31,26.9,1.55
Opp. Stats,354,5626,1005.0,5.6,25,12,301,368.0,540,3861,18,13,6.7,189.0,425,1765,12,4.2,83.0,105.0,882.0,29.0,182.0,30.2,13.2,Own 25.6,2:42,5.7,30.8,1.57
Lg Rank Offense,21,28,,,24,19,26,,23,23,22,19,21.0,,26,20,17,17.0,,,,,,26.0,7.0,15,23,29.0,26.0,25.0
Lg Rank Defense,16,17,,,14,6,4,,9,19,3,18,22.0,,17,14,17,15.0,,,,,,26.0,12.0,3,22,15.0,21.0,7.0
