Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,224.0,99.0,44.2%,25.0,12.0,48.0%,56.0,32.0,57.1%
Opp. Stats,204.0,89.0,43.6%,15.0,10.0,66.7%,55.0,32.0,58.2%
Lg Rank Offense,,,9,,,25,,,21
Lg Rank Defense,,,22,,,27,,,10
