Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,217.0,76.0,35.0%,12.0,3.0,25.0%,46.0,26.0,56.5%
Opp. Stats,238.0,91.0,38.2%,15.0,8.0,53.3%,56.0,26.0,46.4%
Lg Rank Offense,,,23,,,31,,,10
Lg Rank Defense,,,17,,,21,,,5
