Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,C.J. Stroud,22.0,QB,2,2,1-1-0,35,54,64.8,449,3,5.6,0,0.0,18,42.6,76,8.3,9.43,12.8,224.5,109.3,0,0,0.0,8.31,9.43,0,0,
2.0,Davis Mills,25.0,QB,1,0,,1,1,100.0,6,0,0.0,0,0.0,0,,6,6.0,6.0,6.0,6.0,91.7,0,0,0.0,6.0,6.0,0,0,
,Team Totals,,,2,2,1-1-0,36,55,65.5,455,3,5.5,0,0.0,18,41.8,76,5.3,9.36,12.6,227.5,72.2,0,0,0.0,5.3,5.3,0,0,
