Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Tony Romo,27.0,QB,1,1,0-1-0,18,36,50.0,201,1,2.8,1,2.8,12,39.5,20,5.6,4.89,11.2,201.0,64.7,2,19,5.26,4.79,4.13,0,0,
,Team Totals,,,1,1,0-1-0,18,36,50.0,182,1,2.8,1,2.8,12,39.5,20,5.6,4.89,11.2,182.0,64.7,2,19,5.26,4.79,4.13,0,0,
