Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 16_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 22_level_0,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
1.0,Flozell Adams,32.0,LT,16,16,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,"PB,AP-2"
2.0,Chris Canty,25.0,RDE,16,16,0,0,0,0,2,0,0,1,0,0,3.5,43.0,30.0,13.0,7.0,7.0,0,
3.0,Marc Colombo,29.0,RT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
4.0,Ken Hamlin,26.0,FS,16,16,5,93,0,35,15,0,0,0,0,0,0.0,62.0,45.0,17.0,1.0,0.0,0,PB
5.0,Bradie James,26.0,LILB,16,16,0,0,0,0,0,0,0,3,1,0,3.0,101.0,64.0,37.0,5.0,4.0,0,
6.0,Julius Jones,26.0,RB,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7.0,Kyle Kosier,29.0,LG,16,16,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8.0,Tony Romo,27.0,QB,16,16,0,0,0,0,0,0,10,5,-4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,PB
9.0,Marcus Spears,24.0,LDE,16,16,0,0,0,0,3,2,0,0,0,0,2.0,30.0,19.0,11.0,5.0,3.0,0,
10.0,DeMarcus Ware,25.0,ROLB,16,16,0,0,0,0,3,4,0,0,0,0,14.0,84.0,60.0,24.0,17.0,26.0,0,"PB,AP-1,AP DPoY-5"
11.0,Jason Witten,25.0,TE,16,16,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,"PB,AP-1"
12.0,Terrell Owens,34.0,WR,15,15,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0,"PB,AP-1"
13.0,Akin Ayodele,28.0,RILB,16,14,0,0,0,0,4,0,0,0,0,0,0.0,57.0,36.0,21.0,1.0,0.0,0,
14.0,Andre Gurode,29.0,C,14,14,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,PB
15.0,Jay Ratliff,26.0,NT,15,14,0,0,0,0,4,0,0,2,0,0,3.0,30.0,21.0,9.0,7.0,9.0,0,
16.0,Patrick Crayton,28.0,WR,15,13,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
17.0,Jacques Reeves,25.0,LCB,16,13,1,18,0,18,12,1,0,0,0,0,0.0,61.0,53.0,8.0,2.0,0.0,0,
18.0,Roy Williams,27.0,SS,15,13,2,10,0,10,5,0,0,1,0,0,0.0,92.0,73.0,19.0,0.0,1.0,0,PB
19.0,Terence Newman,29.0,RCB,13,11,4,129,1,70,12,1,1,0,0,0,0.0,50.0,44.0,6.0,1.0,0.0,0,PB
20.0,Greg Ellis,32.0,LOLB,13,10,0,0,0,0,1,3,0,0,0,0,12.5,31.0,24.0,7.0,6.0,11.0,0,"PB,AP CPoY-1"
21.0,Anthony Henry,31.0,RCB,13,10,6,81,1,28,13,0,0,0,0,0,0.0,36.0,29.0,7.0,0.0,0.0,0,
22.0,Anthony Spencer,23.0,LLB,16,6,0,0,0,0,0,2,0,0,0,0,3.0,36.0,28.0,8.0,6.0,7.0,0,
