Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Marion Barber III,24.0,RB,1,1,27,129,1,8,44.4,36.0,4.8,129.0,27.0,2,1,9,9.0,0,0,50.0,9.0,1.0,9.0,50.0,4.5,28,4.9,138,1,1,
2.0,Jason Witten,25.0,TE,1,1,0,0,0,0,,,,0.0,0.0,8,7,81,11.6,0,4,62.5,20.0,7.0,81.0,87.5,10.1,7,11.6,81,0,0,
3.0,Terrell Owens,34.0,WR,1,1,0,0,0,0,,,,0.0,0.0,10,4,49,12.3,1,4,40.0,20.0,4.0,49.0,40.0,4.9,4,12.3,49,1,0,
4.0,Terry Glenn,33.0,WR,1,0,0,0,0,0,,,,0.0,0.0,5,2,30,15.0,0,2,40.0,19.0,2.0,30.0,40.0,6.0,2,15.0,30,0,0,
5.0,Patrick Crayton,28.0,WR,1,1,0,0,0,0,,,,0.0,0.0,7,3,27,9.0,0,2,28.6,16.0,3.0,27.0,42.9,3.9,3,9.0,27,0,1,
6.0,Tony Romo,27.0,QB,1,1,3,17,0,1,66.7,11.0,5.7,17.0,3.0,0,0,0,,0,0,,,0.0,0.0,,,3,5.7,17,0,0,
7.0,Julius Jones,26.0,RB,1,0,3,8,0,0,0.0,4.0,2.7,8.0,3.0,0,0,0,,0,0,,,0.0,0.0,,,3,2.7,8,0,0,
8.0,Anthony Fasano,23.0,TE,1,1,0,0,0,0,,,,0.0,0.0,2,1,5,5.0,0,0,0.0,5.0,1.0,5.0,50.0,2.5,1,5.0,5,0,0,
,Team Totals,,,1,1,33,154,1,9,42.4,36.0,4.7,154.0,33.0,34,18,201,11.2,1,12,41.2,20.0,18.0,201.0,52.9,5.9,51,7.0,355,2,2,
