Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Geno Smith,24.0,QB,14,13,3-10-0,219,367,59.7,2525,13,3.5,13,3.5,119,41.8,74.0,6.9,5.99,11.5,180.4,77.5,45.8,28,175,7.09,5.95,5.13,1,2,
2.0,Michael Vick,34.0,QB,10,3,1-2-0,64,121,52.9,604,3,2.5,2,1.7,33,35.0,67.0,5.0,4.74,9.4,60.4,68.3,21.4,19,85,13.57,3.71,3.49,0,0,
3.0,Matt Simms,26.0,QB,1,0,,3,8,37.5,39,0,0.0,0,0.0,2,37.5,21.0,4.9,4.88,13.0,39.0,53.6,49.7,0,0,0.0,4.88,4.88,0,0,
4.0,Ryan Quigley,24.0,P,16,0,,1,1,100.0,38,0,0.0,0,0.0,1,100.0,38.0,38.0,38.0,38.0,2.4,118.7,,0,0,0.0,38.0,38.0,0,0,
5.0,Jeremy Kerley,26.0,WR,16,7,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,0.7,0,0,0.0,0.0,0.0,0,0,
,Team Totals,,,16,16,4-12-0,287,498,57.6,2946,16,3.2,15,3.0,155,40.0,74.0,6.4,5.72,11.2,184.1,75.1,,47,260,8.62,5.41,4.75,1,2,
